gene_id	SRR1039508	SRR1039509	SRR1039512	SRR1039513	SRR1039516	SRR1039517	SRR1039520	SRR1039521
ENSG00000216708.1	0	0	0	0	0	0	0	0
ENSG00000216710.1	0	0	0	0	0	0	0	0
ENSG00000216713.1	0	0	0	0	0	0	0	0
ENSG00000216718.7	0	0	0	0	1	0	0	1
ENSG00000216721.3	1	0	0	0	0	0	0	0
ENSG00000216723.1	0	1	0	1	0	0	0	0
ENSG00000216740.2	3	0	2	0	1	0	0	2
ENSG00000216753.3	0	0	0	0	0	0	0	0
ENSG00000216754.2	0	0	0	0	0	0	0	0
ENSG00000216762.1	0	0	0	0	0	0	0	0
ENSG00000216775.5	0	0	0	0	0	0	0	0
ENSG00000216777.1	0	0	0	0	0	0	0	0
ENSG00000216781.2	0	0	0	0	0	0	0	0
ENSG00000216802.1	0	1	0	0	0	0	0	0
ENSG00000216809.1	18	10	14	10	19	21	9	7
ENSG00000216811.2	0	0	0	0	0	0	0	0
ENSG00000216813.1	0	0	0	0	0	0	0	0
ENSG00000216817.1	0	0	0	0	0	0	0	0
ENSG00000216819.1	0	0	0	3.386	3.622	0	0	1.922
ENSG00000216824.2	0	0	0	0	0	0	0	0
ENSG00000216829.6	0	0	0	0	0	0	0	0
ENSG00000216835.3	1	0	0	0	0	0	0.974	0
ENSG00000216844.1	0	0	0	0	0	0	0	0
ENSG00000216853.1	0	0	0	0	0	0	0	0
ENSG00000216854.2	1.029	2.004	0	0	0	1.966	0	0
ENSG00000216859.1	0	0	0	0	0	0	0	0
ENSG00000216863.12	23.362	29.971	47.612	28.447	50.024	55.483	22.101	27.508
ENSG00000216866.5	2.62	4.28	3.237	1.028	1.093	1.091	2.445	6.563
ENSG00000216867.2	0	0	0	1.001	0	1.99	0	0
ENSG00000216895.9	38.144	47.112	56.344	33.123	60.846	85.63	31.488	42.525
ENSG00000216901.1	0	0	0	0	2	1	2	0
ENSG00000216902.3	0	0	1	0	0	0	0	0
ENSG00000216904.2	0	0	0	1	0	0	0	0
ENSG00000216906.2	8	2	6	3	9.001	7	5	5
ENSG00000216913.2	0	0	0	0	0	0	0	0
ENSG00000216915.2	2	0	1	0	1	0	0	0
ENSG00000216917.2	1	1	0	0	0	0	0	0
ENSG00000216921.10	1	0	0	0	0	0	1	0
ENSG00000216937.15	41.728	30.124	46.226	29.247	54.035	38.286	27.116	39.189
ENSG00000216938.3	3	1	2	0	1	0	2	1
ENSG00000216966.1	0	0	0	0	0	0	0	0
ENSG00000216977.1	1	0	1	1	0	0	1	0
ENSG00000216990.2	0	0	0	0	0	0	0	0
ENSG00000216998.1	0	0	0	0	0	0	0	0
ENSG00000217004.1	0	0	0	0	0	0	0	0
ENSG00000217026.3	4.951	3.001	0	0	0	4	1	2.001
ENSG00000217027.1	0	11.589	7.733	3.192	11.687	6.777	0	4.226
ENSG00000217030.1	0	1	0	0	1	0	0	0
ENSG00000217041.1	0	0	0	0	0	0	0	0
ENSG00000217044.1	0	0	0	0	0	0	0	0
ENSG00000217060.1	0	0	0	0	0	0	0	0
ENSG00000217067.2	0	0	0	0	0	0	0	0
ENSG00000217078.1	0	0	0	0	0	0	0	0
ENSG00000217083.1	0	0	0	0	0	0	0	0
ENSG00000217085.2	0	0	0	0	0	0	0	0
ENSG00000217089.1	0	0	0	0	0	0	0	0
ENSG00000217094.2	1.292	1.03	0	0	0	2.925	0	1.407
ENSG00000217120.1	3.138	1.011	5.529	0	4.421	6.626	0	3.328
ENSG00000217128.15	1921.354	1514.847	1584.66	1140.737	1859.742	2015.817	1647.879	1621.93
ENSG00000217130.1	2.259	3.676	1.001	0	2.77	1.002	2.781	0
ENSG00000217135.2	0	0	0	0	0	0	0	0
ENSG00000217139.2	1	1.001	0	0	0	1	0	0
ENSG00000217159.2	0	0	2	0	1	0	1	0
ENSG00000217160.2	0	0	0	0	0	0	0	0
ENSG00000217165.1	0	24.991	0	0	0	31.078	28.824	0
ENSG00000217169.2	0	0	0	0	0	0	0	0
ENSG00000217178.1	0	0	0	0	0	0	0	0
ENSG00000217179.1	0	0	0	0	0	0	0	0
ENSG00000217181.1	0	0	0	0	0	0	0	0
ENSG00000217195.1	0	0	0	0	0	0	0	0
ENSG00000217227.1	0	1	0	0	0	1	1	0
ENSG00000217228.1	0	0	0	0	0	0	0	0
ENSG00000217231.2	0	0	0	0	0	0	0	0
ENSG00000217236.3	0	0	0	0	0	0	0	0
ENSG00000217239.3	0	0	0	0	0	1	0	0
ENSG00000217241.1	0	0	0	0	1.078	0	0	0
ENSG00000217261.5	0	0	0	0	0	0	0	0
ENSG00000217268.1	0	0	0	0	0	0	0	0
ENSG00000217272.1	0	0	0	0	0	0	0	0
ENSG00000217275.2	0	0.998	0	1	0	0	0	0
ENSG00000217281.4	0	0	0	0	0	0	0	0
ENSG00000217289.3	0	0	0	0	0	0	0	0
ENSG00000217314.2	0	0	0	0	0	0	0	0
ENSG00000217315.1	0	0	0	0	0	0	0	0
ENSG00000217325.3	0	0	1.085	0	0	0	0	0
ENSG00000217327.3	0	0	0	0	0	0	0	0
ENSG00000217330.1	0	0	0	0	0	0	0	0
ENSG00000217331.1	0	0	0	0	0	0	0	0
ENSG00000217334.1	0	0	0	0	0	0	0	0
ENSG00000217372.2	0	0	0	0	0	0	0	0
ENSG00000217377.1	0	0	0	0	0	0	0	0
ENSG00000217379.2	0	0	0	0	0	0	0	0
ENSG00000217385.1	1	0	1	0	0	0	0	0
ENSG00000217404.2	1.002	0	0	0	0	0	0	0
ENSG00000217408.2	0	0	0	0	0	0	0	0
ENSG00000217414.2	0	0	0	0	0	0	0	0
ENSG00000217416.4	0	30.371	36.883	25.584	35.607	63.866	23.437	40.003
ENSG00000217442.5	1	1	0	0	2	1	0	1
ENSG00000217447.1	0	0	0	0	0	0	0	0
ENSG00000217455.9	6.785	6.8	5.342	3.425	2.998	6.663	8.227	3.006
ENSG00000217477.2	0	0	0	0	0	0	0	0
ENSG00000217482.2	0	0	0	0	0	0	0	0
ENSG00000217483.1	0	0	0	0	0	0	0	0
ENSG00000217488.3	0	1	0	0	0	0	0	0
ENSG00000217495.2	0	0	0	0	1	0	1	0
ENSG00000217512.1	0	0	0	0	1	0	1	0
ENSG00000217514.1	0	0	0	0	0	0	0	0
ENSG00000217527.1	0	0	0	0	0	0	0	0
ENSG00000217539.2	0	0	0	0	0	0	0	1
ENSG00000217555.14	151.148	130.704	176.843	91.056	213.722	251.083	149.437	131.037
ENSG00000217557.1	0	0	0	1	0	0	0	0
ENSG00000217566.2	0	0	0	0	0	1	0	0
ENSG00000217576.8	0	1.191	0	4.519	0	0	0	0
ENSG00000217585.1	0	0	0	0	0	0	0	0
ENSG00000217612.2	0	0	0	0	0	0	0	0
ENSG00000217624.2	1.067	2.165	1.063	0	1.052	0	1.216	0
ENSG00000217631.1	0	0	0	0	0	0	0	0
ENSG00000217643.1	0	0	2	2	1	1	0	0
ENSG00000217644.5	0	0	0	0	0	0	0	2
ENSG00000217646.1	0	0	0	0	0	0	0	0
ENSG00000217648.1	0	7.48	3.506	0	0	1.93	0	0
ENSG00000217653.1	0	1	0	0	0	0	0	0
ENSG00000217680.1	0	0	0	0	0	0	0	0
ENSG00000217684.2	0	0	0	0	0	0	0	0
ENSG00000217686.2	0	0	0	0	0	0	0	0
ENSG00000217702.4	3.329	5.94	1.175	1	1.104	1	1.307	0
ENSG00000217707.2	0	0	0	0	0	0	0	0
ENSG00000217716.3	0	4.723	2.625	0	1.069	2.129	0	2.112
ENSG00000217718.1	0	0	0	0	0	0	0	0
ENSG00000217733.2	1	0	2	0	0	0	2	0
ENSG00000217746.1	0	0	0	0	0	0	0	0
ENSG00000217767.2	0	0	0	0	0	0	0	0
ENSG00000217769.4	0	0	0	0	0	0	1.037	0
ENSG00000217770.1	0	0	0	0	0	0	0	0
ENSG00000217776.1	0	0	0	0	0	0	0	0
ENSG00000217783.2	0	0	0	0	0	1	1	1.772
ENSG00000217786.1	0	0	0	0	0	0	0	0
ENSG00000217791.4	1	0	0	0	0	0	0	0
ENSG00000217801.13	0	1	1	0	0	0	0	1
ENSG00000217805.2	0	0	0	0	0	0	0	0
ENSG00000217809.1	0	0	0	0	0	0	0	0
ENSG00000217811.1	0	0	0	0	0	0	0	0
ENSG00000217824.1	0	0	0	0	0	0	0	0
ENSG00000217825.3	0	0	0	0	0	0	0	0
ENSG00000217835.3	0	0	0	0	0	0	0	1.008
ENSG00000217862.2	0	0	0	0	0	0	0	1
ENSG00000217874.2	0	0	0	0	0	0	0	0
ENSG00000217878.2	0	0	0	0	0	0	0	0
ENSG00000217889.3	0	0	0	0	2	2	0	0
ENSG00000217896.2	0	0	0	0	0	0	0	0
ENSG00000217897.2	0	1	0	0	0	0	0	0
ENSG00000217929.5	0	0	0	0	0	0	0	0
ENSG00000217930.10	97.686	139.063	101.981	92.089	123.998	188.604	110.437	108.138
ENSG00000217950.4	0	0	0	0	0	0	0	0
ENSG00000218014.1	0	0	0	0	0	0	0	0
ENSG00000218016.2	1	0	0	0	1	0	0	0
ENSG00000218018.5	4.026	1.117	1.003	3.568	1.165	2	2.05	7.937
ENSG00000218020.3	0	0	0	0	0	0	0	0
ENSG00000218027.2	3.007	2	19	1	14	7	5	1.104
ENSG00000218029.3	0	0	0	0	0	0	0	0
ENSG00000218048.2	0	0	0	0	0	0	0	0
ENSG00000218049.1	0	0	0	0	0	0	0	0
ENSG00000218052.8	2.416	0	0	1.105	0	2.094	1.475	0
ENSG00000218069.2	0	0	0	0	0	0	0	0
ENSG00000218073.1	1	0	1	1	2	1	0	0
ENSG00000218089.1	0	0	0	0	0	0	0	0
ENSG00000218107.1	0	0	0	0	0	0	0	0
ENSG00000218109.6	0	0	0	0	1	2	0	0
ENSG00000218125.1	0	0	0	0	0	0	0	0
ENSG00000218143.2	0	0	0	0	0	0	0	0
ENSG00000218153.2	0	1	0	2	0	1	0	2
ENSG00000218173.1	0	0	0	0	0	0	0	0
ENSG00000218175.2	3.791	5.369	3.559	2.675	0	2.326	2.966	1.093
ENSG00000218180.2	0	0	0	0	0	0	0	0
ENSG00000218186.2	0	0	0	0	0	0	1	0
ENSG00000218187.2	0	0	0	0	0	0	0	0
ENSG00000218189.4	0	0	0	1	2	1.534	0	0
ENSG00000218194.1	0	0	0	0	0	0	0	0
ENSG00000218198.3	0	0	0	0	0	0	0	0
ENSG00000218208.1	1.008	2.023	0	0	1.545	0	0	1.01
ENSG00000218213.1	0	0	0	0	0	0	0	0
ENSG00000218226.1	12.392	7.211	17.684	8.598	5.089	12.444	4.628	11.493
ENSG00000218227.3	8.566	6.911	4.581	0	4.789	5.558	3.21	2.016
ENSG00000218233.1	0	0	1	0	1	0	0	0
ENSG00000218261.1	0	0	0	0	0	0	0	0
ENSG00000218265.1	1.507	0	0	1	1.038	0	0	1
ENSG00000218274.2	0	0	0	0	0	0	0	0
ENSG00000218281.1	0	0	0	0	0	0	0	0
ENSG00000218283.2	3.453	0	0	0	1.543	4.1	1.398	0
ENSG00000218300.1	0	0	0	0	0	0	0	0
ENSG00000218305.5	0	0	2.648	0	0.78	4.446	0	4.59
ENSG00000218313.1	0	0	0	0	0	0	0	1
ENSG00000218336.11	282.278	147.955	133.326	61.79	263.471	249.263	134.692	138.553
ENSG00000218337.1	0	0	0	0	0	0	0	0
ENSG00000218347.2	1	0	0	0	0	0	0	0
ENSG00000218350.1	0	0	0	0	0	0	0	0
ENSG00000218351.3	0	0	0	0	0	0	0	0
ENSG00000218357.5	0	1.342	3.873	1	1.533	3.337	0	2.694
ENSG00000218358.4	0	0	0	0	0	0	0	0
ENSG00000218359.1	0	0	0	0	0	0	0	0
ENSG00000218363.1	0	0	0	0	0	0	0	0
ENSG00000218410.1	0	0	0	0	0	1	0	0
ENSG00000218416.5	5	8	1	6	11.999	9.001	5.999	9
ENSG00000218418.2	2.38	1.084	7.932	5.66	3.335	6.281	4.455	2.223
ENSG00000218424.2	0	0	0	0	0	0	0	0
ENSG00000218426.5	4.288	1.72	1.738	1.625	1.692	0	0	0
ENSG00000218428.1	0	0	0	0	1	0	0	0
ENSG00000218454.2	0	0	0	0	0	0	0	1
ENSG00000218459.1	5.995	3	4	1	0	1	0	2
ENSG00000218472.2	0	0	0	0	0	0	0	0
ENSG00000218475.2	0	0	0	0	0	0	0	0
ENSG00000218476.2	0	0	0	0	0	0	0	0
ENSG00000218483.1	0	0	1	0	0	0	0	0
ENSG00000218490.1	0	0	0	0	0	0	0	0
ENSG00000218499.1	0	0	0	0	0	0	0	0
ENSG00000218502.3	0	0	0	1	0	0	0	1.003
ENSG00000218510.9	215.052	241.059	270.715	156.044	234.941	218.087	257.957	283.148
ENSG00000218512.2	0	0	0	0	0	0	0	0
ENSG00000218520.5	0	0	0	0	0	0	0	0
ENSG00000218521.1	0	0	0	0	0	0	0	0
ENSG00000218536.1	0	0	0	0	0	0	0	0
ENSG00000218537.1	5.742	9.799	22.388	19.716	11.941	10.553	1.29	4.999
ENSG00000218549.2	0	0	0	0	0	0	0	0
ENSG00000218561.1	0	0	0	0	0	0	0	0
ENSG00000218565.2	2	0	1	0	0	0	0	0
ENSG00000218574.1	1.116	0	1	0	0	0	0	0
ENSG00000218577.1	0	0	0	0	0	0	0	0
ENSG00000218582.2	6.053	3.435	4.023	0	3	8.08	3.007	2.999
ENSG00000218586.3	0	3.028	0	0	0	0	1.006	0
ENSG00000218596.2	0	0	0	0	1	0	0	0
ENSG00000218617.1	0	0	0	0	0	0	0	0
ENSG00000218631.1	0	1	0	0	0	1	0	0
ENSG00000218632.3	0	0	0	2	1	0	0	0
ENSG00000218643.2	0	0	0	0	0	0	0	0
ENSG00000218672.2	0	1	1	0	0	0	1	0
ENSG00000218676.1	0	0	0	0	0	0	1.006	1.003
ENSG00000218682.1	0	1	0	1	0	0	0	0
ENSG00000218689.2	0	0	0	0	0	0	0	0
ENSG00000218690.3	0	1	0	0	0	0	0	0
ENSG00000218698.1	0	0	0	0	0	0	0	0
ENSG00000218713.1	0	3.438	3.099	0	1.52	0	0	0
ENSG00000218716.1	0	0	0	0	0	0	0	0
ENSG00000218725.2	0	0	0	0	0	0	0	0
ENSG00000218728.3	0	0	0	0	0	0	0	0
ENSG00000218730.1	0	0	0	0	0	0	0	0
ENSG00000218732.1	0	0	0	0	0	0	0	0
ENSG00000218739.12	850.541	786.85	1040.095	644.482	1090.785	1299.726	796.418	826.308
ENSG00000218748.1	0	0	0	0	0	0	0	0
ENSG00000218749.1	0	0	0	0	0	0	0	0
ENSG00000218754.4	0	0	0	0	0	0	0	0
ENSG00000218757.1	0	0	0	0	0	1	0	0
ENSG00000218766.1	0	0	0	0	0	0	0	0
ENSG00000218772.2	0	0	0	0	0	0	0	0
ENSG00000218776.4	0	0	0	0	0	0	0	0
ENSG00000218792.2	0	0	0	0	0	0	0	0
ENSG00000218793.1	0	0	0	0	0	0	0	0
ENSG00000218803.1	0	0	0	0	0	0	0	0
ENSG00000218806.2	0	0	0	0	0	0	0	0
ENSG00000218809.1	0	0	0	0	0	0	0	0
ENSG00000218813.1	0	0	0	0	0	0	0	1
ENSG00000218819.6	0	0	0	0	0	1	0	0
ENSG00000218823.2	0	0	0	0	0	0	0	0
ENSG00000218834.1	0	0	0	0	0	0	0	0
ENSG00000218839.6	0	0	0	0	0	0	4.294	3.759
ENSG00000218857.1	0	0	0	0	0	0	0	0
ENSG00000218868.1	0	0	0	0	0	0	0	0
ENSG00000218870.1	0	0	0	0	0	0	0	0
ENSG00000218872.1	0	0	0	0	0	0	0	0
ENSG00000218890.1	0	0	0	0	0	0	0	0
ENSG00000218891.7	187	137	181	107	216	246.432	174.095	119
ENSG00000218893.1	0	0	0	0	0	0	0	0
ENSG00000218896.1	1	2	1	0	4	2	1	1
ENSG00000218902.3	0	0	0	1	0	1.612	0	0
ENSG00000218965.1	0	0	0	0	0	0	0	0
ENSG00000218976.2	0	0	0	0	1	0	0	0
ENSG00000218980.2	12.589	12.763	10.525	6.668	9.104	12.015	8.551	3.225
ENSG00000218986.1	0	0	0	0	0	0	0	0
ENSG00000218991.1	0	0	0	0	0	0	0	0
ENSG00000218996.1	0	1.177	3.019	0	0	1.735	0	0
ENSG00000219023.1	1.005	1.005	0	0	3.005	1.002	0	0
ENSG00000219027.2	0	0	0	0	0	0	1	0
ENSG00000219039.2	1	0	1	0	0	1	0	0
ENSG00000219061.4	0	1	0	0	0	0	0	0
ENSG00000219073.8	0	1	0	0	0	1	0	0
ENSG00000219074.1	0	0	0	0	0	0	0	0
ENSG00000219085.1	1.004	1.045	2.002	0	5.004	1.066	1.372	1.002
ENSG00000219087.2	0	0	0	0	0	0	0	0
ENSG00000219088.1	0	2	0	6	1	1	0	4
ENSG00000219095.1	0	1	0	0	0	0	0	0
ENSG00000219102.3	5.722	7.875	0	1.597	1.515	3.274	1.264	2.338
ENSG00000219133.2	1.356	3.536	1.031	0	0	1.034	0	2.099
ENSG00000219135.1	0	0	0	0	1.143	0	0	2
ENSG00000219139.1	0	0	0	0	0	0	0	0
ENSG00000219146.1	1	0	2	0	2	2.001	0	1
ENSG00000219149.4	0	0	0	0	0	2.322	0	0
ENSG00000219150.2	0	0	0	0	0	0	0	0
ENSG00000219159.5	0	0	0	0	0	0	0	0
ENSG00000219163.2	0	0	0	0	1	0	0	0
ENSG00000219186.2	0	0	0	0	0	0	0	2
ENSG00000219188.1	0	0	0	0	2	0	0	0
ENSG00000219190.1	0	0	0	0	0	0	0	0
ENSG00000219200.13	1368.461	1195.344	1767.401	1046.165	2113.502	2130.168	1396.264	1360.236
ENSG00000219201.4	0	0	0	0	0	0	0	0
ENSG00000219222.1	0	0	0	0	0	0	0	0
ENSG00000219240.2	0	0	0	0	0	0	0	0
ENSG00000219249.2	0	0	0	0	0	0	0	0
ENSG00000219253.1	0	0	0	0	0	0	0	0
ENSG00000219257.2	0	0	0	0	0	0	0	1
ENSG00000219262.1	0	0	0	0	0	0	0	0
ENSG00000219273.1	0	0	0	1	0	1	1.937	1.997
ENSG00000219274.1	0	0	0	0	0	0	0	0
ENSG00000219280.1	0	0	0	0	0	0	1	0
ENSG00000219284.2	0	0	0	0	0	0	0	0
ENSG00000219294.6	1	0	0	0	0	0	0	0
ENSG00000219297.1	0	0	0	0	0	0	0	0
ENSG00000219298.1	0	0	0	0	0	0	0	0
ENSG00000219302.2	0	0	0	0	0	0	0	0
ENSG00000219314.1	0	0	0	0	0	0	0	0
ENSG00000219329.1	1	0	0	0	0	0	1	0
ENSG00000219355.2	0	0	0	0	1.988	2	1	0
ENSG00000219361.1	0	1	0	1	0	0	0	0
ENSG00000219368.3	0	0	0	0	0	0	0	0
ENSG00000219375.1	0	1	0	0	0	0	0	0
ENSG00000219384.1	0	0	0	0	0	0	0	0
ENSG00000219387.2	0	0	0	0	0	0	0	0
ENSG00000219391.1	1	1	0	0	0	0	0	0
ENSG00000219392.3	0	0	0	0	0	0	0	0
ENSG00000219395.2	2	2	2	1	1	5	1	3
ENSG00000219404.2	1	0	0	0	0	0	0	1
ENSG00000219409.2	0	0	0	0	0	0	0	0
ENSG00000219410.7	5.352	2.87	2.975	4.472	9.985	16.201	4.586	6.775
ENSG00000219430.2	0	0	0	0	0	0	0	0
ENSG00000219433.2	0	0	0	1.24	0	0	0	0
ENSG00000219435.7	2.692	0	2	0	4	1	2	3
ENSG00000219438.11	1.102	3.011	5.236	2.458	8.182	14.994	6.977	2.082
ENSG00000219445.3	4.11	3.861	0	2.114	4.027	2.181	0.888	0
ENSG00000219451.3	0	1.03	0	1.006	0	0	1.005	1.006
ENSG00000219453.1	0	0	0	0	0	0	0	0
ENSG00000219463.1	0	0	0	0	0	0	0	0
ENSG00000219470.1	2.326	5.275	8.195	4.757	4.126	7.2	0	2.029
ENSG00000219481.11	557.55	305.989	724.549	190.198	666.693	634.816	653.429	429.787
ENSG00000219487.2	0	0	0	0	0	0	1.008	0
ENSG00000219491.8	0	0	0	0	0	0	0	0
ENSG00000219492.4	0	0	0	0	0	0	0	0
ENSG00000219500.1	0	0	0	0	0	0	0	0
ENSG00000219507.4	73.839	84.129	55.739	29.094	94.882	95.567	40.24	63.252
ENSG00000219529.2	0	0	0	0	0	5.88	0	0
ENSG00000219532.2	0	0	0	0	0	0	0	0
ENSG00000219545.14	293.548	238.061	375.686	186.639	331.045	357.461	280.305	274.065
ENSG00000219547.1	2	1	1	0	2	0	0	1
ENSG00000219549.1	0	0	0	0	0	0	0	0
ENSG00000219553.2	0	1	0	0	0	0	0	0
ENSG00000219559.1	2	0	0	0	0	0	0	0
ENSG00000219565.3	1	0	0	0	1	3	0	0
ENSG00000219575.1	0	0	0	0	0	0	0	0
ENSG00000219582.3	0	0	0	0	0	0	0	0
ENSG00000219592.2	0	0	0	0	0	0	0	0
ENSG00000219604.1	0	1	1	1	1	0	3	0
ENSG00000219607.4	95.532	64.49	70.232	38.473	66.36	78.075	73.911	62.399
ENSG00000219608.3	0	0	0	0	1.966	0	0	0
ENSG00000219619.2	0	0	0	0	0	0	0	0
ENSG00000219622.1	0	0	0	0	0	0	0	0
ENSG00000219626.11	162.297	139.675	201.424	111.817	207.126	218.657	150.158	159.462
ENSG00000219627.1	0	0	0	0	0	0	0	0
ENSG00000219642.2	0	0	0	0	0	1.168	0	0
ENSG00000219653.1	0	0	0	0	0	0	0	0
ENSG00000219665.8	41.169	43.014	51.293	33.334	72.364	58.665	52.352	39.103
ENSG00000219666.2	0	0	0	0	0	0	0	0
ENSG00000219669.1	1	0	0	0	0	0	0	0
ENSG00000219681.2	0	0	0	0	0	0	0	0
ENSG00000219682.4	0	1.121	0	0	0	0	1.134	0
ENSG00000219693.3	0	0	0	0	0	0	0	0
ENSG00000219699.2	0	0	0	0	0	0	0	0
ENSG00000219700.1	0	0	0	0	0	0	0	0
ENSG00000219702.1	0	0	0	0	0	0	0	0
ENSG00000219703.1	0	0	0	0	0	0	0	0
ENSG00000219712.1	0	0	0	0	1	0	0	0
ENSG00000219722.1	0	0	0	0	0	0	0	0
ENSG00000219736.1	0	0	0	0	0	0	0	0
ENSG00000219738.2	0	0	0	0	0	0	0	0
ENSG00000219747.1	6.186	7.451	2.076	2.067	3.248	5.625	3.093	5.158
ENSG00000219755.1	2.953	4.725	14.8	5.219	6.734	17.323	9.589	13.516
ENSG00000219757.1	0	0	0	0	0	0	0	0
ENSG00000219758.6	0	0	0	0	0	0	0	0
ENSG00000219770.1	0	0	0	0	0	0	0	0
ENSG00000219773.1	1.014	0	0	0	0	0	0	0
ENSG00000219776.2	0	0	0	0	0	0	0	0
ENSG00000219784.2	0	0	0	0	0	0	0	0
ENSG00000219790.3	0	1	0	0	0	0	0	0
ENSG00000219797.2	0.25	0.25	0	0	0	0	0	0
ENSG00000219806.1	0	0	0	0	1.003	0	0	0
ENSG00000219807.2	0	0	0	0	0	0	0	0
ENSG00000219814.2	0	0	0	0	0	0	0	0
ENSG00000219863.5	0	0	0	0	0	0	0	0
ENSG00000219867.1	1	0	0	0	0	0	0	2
ENSG00000219870.2	0	0	0	0	0	0	0	0
ENSG00000219881.1	1	0	1	0	0	0	2	1
ENSG00000219891.4	0	2.464	0	0	0	0	4.944	0
ENSG00000219902.1	1	0	0	1	1	1	1	0
ENSG00000219926.12	0	0	0	0	0	0	0	0
ENSG00000219928.2	1.018	0	0	0	0	0	1.018	0
ENSG00000219930.4	1	0	0	0	0	0	0	0
ENSG00000219932.6	2.195	0	0	0	1.031	3.02	0	0
ENSG00000219940.2	0	0	0	0	0	0	0	0
ENSG00000219941.1	0	0	0	0	0	0	0	0
ENSG00000219951.4	4.023	2.999	2.014	0	0	3.186	0	2
ENSG00000219986.2	0	0	0	0	0	0	0	0
ENSG00000219992.2	6	9	8.906	6	6.908	7	2	9.669
ENSG00000219993.1	0	0	1	0	0	0	0	0
ENSG00000220008.6	0	0	0	0	1.002	1	0	0
ENSG00000220030.1	0	0	0	0	0	0	0	0
ENSG00000220069.1	0	0	2	0	1	5	0	2.006
ENSG00000220076.1	0	0	0	0	0	0	0	0
ENSG00000220091.2	0	1	0	0	0	0	0	0
ENSG00000220105.2	0	0	1	0	0	0	0	0
ENSG00000220110.1	0	0	0	0	0	0	0	0
ENSG00000220113.2	0	0	0	0	0	0	0	0
ENSG00000220125.1	0	0	0	0	0	0	0	0
ENSG00000220130.1	0	0	1	0	0	1	0	0
ENSG00000220131.1	0	0	0	0	0	0	0	0
ENSG00000220132.1	0	0	0	0	0	0	0	0
ENSG00000220139.1	0	0	0	0	0	0	0	0
ENSG00000220154.2	0	0	0	0	0	0	0	0
ENSG00000220157.4	0	0	0	0	2.112	0	0	0
ENSG00000220161.5	0	1.008	0	1	3.407	0	0	1.66
ENSG00000220181.1	0	0	0	0	0	0	0	0
ENSG00000220184.2	0	0	0	0	0	0	0	0
ENSG00000220201.8	14.851	16.512	27	22.203	25.423	32.799	12.828	23
ENSG00000220204.1	0	0	0	0	0	0	0	0
ENSG00000220205.12	722.891	901.915	913.958	879.187	967.413	1095.418	731.28	987.477
ENSG00000220212.1	0	0	0	0	0	0	0	0
ENSG00000220237.1	0	1	0	0	0	0	0	0
ENSG00000220240.1	0	0	0	0	0	0	0	0
ENSG00000220248.1	0	0	0	0	0	0	0	1
ENSG00000220256.5	10.646	5.952	8.335	4.344	6.161	5.313	5.269	1.06
ENSG00000220267.1	0	2	2	1	0	4	2	2
ENSG00000220291.1	0	0	0	0	0	0	0	0
ENSG00000220305.1	2.002	4	5	4	3	10	6	2
ENSG00000220311.1	0	0	0	0	0	0	0	0
ENSG00000220323.5	0	0	0	0	0	0	0	0
ENSG00000220326.2	0	0	0	0	0	0	0	0
ENSG00000220340.1	0	0	0	0	0	0	0	0
ENSG00000220343.5	0	1	0	1	0	1	0	1
ENSG00000220347.1	0	0	0	0	0	0	0	0
ENSG00000220349.4	0	0	0	0	0	0	0	0
ENSG00000220370.1	1	0	0	0	0	0	0	0
ENSG00000220377.1	0	0	0	0	0	0	0	0
ENSG00000220378.3	0	0	0	0	0	2	0	0
ENSG00000220391.4	0	0	0	0	0	0	2.801	0
ENSG00000220392.1	1	1	0	0	0	1	1	1
ENSG00000220412.1	0	0	2.004	0	0	1.002	0	0
ENSG00000220418.1	0	0	2	1	0	1	0	0
ENSG00000220446.2	0	0	0	0	0	0	0	0
ENSG00000220447.1	0	0	0	0	0	0	0	0
ENSG00000220472.1	4.186	3.017	1.015	0	1.015	0	0	0
ENSG00000220483.4	0	0	0	0	0	0	0	0
ENSG00000220494.4	3	2	1	2	1	0	3.002	3.002
ENSG00000220505.2	0	0	0	0	0	0	0	0
ENSG00000220506.2	1	0	2	2	2	1	0	1
ENSG00000220514.1	0	0	0	0	0	0	0	0
ENSG00000220515.2	0	0	0	0	0	0	0	0
ENSG00000220517.2	0	0	0	0	0	0	1	0
ENSG00000220522.2	0	0	0	0	0	2	0	1
ENSG00000220537.1	0	0	0	0	0	0	0	0
ENSG00000220540.1	0	0	0	0	0	0	0	0
ENSG00000220541.4	0	0	0	0	0	0	0	0
ENSG00000220553.1	0	0	0	0	0	0	0	0
ENSG00000220556.4	0	0	0	0	0	0	0	0
ENSG00000220557.1	0	0	0	0	0	0	0	0
ENSG00000220563.1	0	0	0	0	0	0	0	0
ENSG00000220575.8	1.578	0	1.33	0	0	0	1.034	0
ENSG00000220581.1	0	0	0	0	0	0	0	0
ENSG00000220583.1	0	0	0	0	0	0	0	0
ENSG00000220585.4	0	0	0	0	0	0	0	0
ENSG00000220586.3	0	0	0	0	1	0	0	0
ENSG00000220598.1	0	0	0	0	0	0	0	0
ENSG00000220600.3	0	0	0	0	0	0	0	0
ENSG00000220614.1	0	1	2	1	1	2	0	0
ENSG00000220635.2	0	0	0	0	0	0	0	0
ENSG00000220643.1	0	0	0	0	0	0	0	0
