ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
GO:0051893	regulation of focal adhesion assembly	64	0.546688522261334	1.78762370230356	0.000794473736114205	0.0295981456991272	0.0251672217077789	1651	tags=34%, list=10%, signal=31%	11170/2824/79834/9475/7094/7414/94/6093/347/10979/7057/1845/23243/71/1613/5795/1072/23603/56940/9270/6422/5879
GO:0090109	regulation of cell-substrate junction assembly	64	0.546688522261334	1.78762370230356	0.000794473736114205	0.0295981456991272	0.0251672217077789	1651	tags=34%, list=10%, signal=31%	11170/2824/79834/9475/7094/7414/94/6093/347/10979/7057/1845/23243/71/1613/5795/1072/23603/56940/9270/6422/5879
GO:0036018	cellular response to erythropoietin	11	0.823781451909299	1.84144022033475	0.000864139182095741	0.0305530993618692	0.0259792161751076	970	tags=45%, list=6%, signal=43%	4502/4501/6777/958/3717
GO:0071384	cellular response to corticosteroid stimulus	52	0.554589016600129	1.76362420693739	0.000858198111946175	0.0305530993618692	0.0259792161751076	1573	tags=31%, list=9%, signal=28%	54206/11170/687/8313/8837/2309/6781/678/114907/6909/6446/301/3717/2660/7538/54541
GO:0007009	plasma membrane organization	136	0.456666542493804	1.66296851988103	0.000835146298701072	0.0305530993618692	0.0259792161751076	1956	tags=31%, list=12%, signal=27%	302/57194/727910/9788/2054/5339/488/4628/2013/284612/928/8560/81671/7417/27183/858/10955/123720/53947/257364/11252/79065/92154/57088/857/79026/30846/9525/26509/7357/4627/347735/81037/10211/55207/51100/196527/3611/8976/54874/1201/6711
GO:0031099	regeneration	143	-0.387205748144585	-1.61119420846059	0.000863507288662135	0.0305530993618692	0.0259792161751076	1949	tags=24%, list=12%, signal=21%	4147/2896/596/4313/83999/3569/8324/4756/7070/6583/9315/349667/2146/3371/8140/4851/4814/9314/4131/607/4192/55959/3725/5111/5764/5738/4974/10631/11221/2255/5396/4856/6387/1026
GO:0045229	external encapsulating structure organization	262	0.389325428225638	1.51526715706694	0.000854841854987943	0.0305530993618692	0.0259792161751076	1614	tags=23%, list=10%, signal=21%	9510/10630/5806/3908/83716/1282/2824/302/1301/1284/323/8313/54507/10218/8837/6774/3491/4811/2006/9509/3912/4643/1286/861/1805/10653/4015/11173/8516/4324/1471/5045/5468/3915/10516/59277/5156/8985/11096/858/28984/50509/1290/3688/22795/81031/79147/7133/285590/4327/2621/857/10049/1605/23187/79709/118429/9508/10211/4316/3690
GO:0009101	glycoprotein biosynthetic process	244	0.388093626990119	1.50513579801174	0.000844424492794506	0.0305530993618692	0.0259792161751076	3238	tags=35%, list=20%, signal=29%	285203/26035/117248/55858/56548/66008/4245/51301/64689/9445/9953/8707/10318/9945/23169/51465/84002/4121/8985/9653/9469/85365/6646/83857/2590/81031/29071/79147/11261/51363/26229/284/11046/7358/201595/79709/27090/6184/9394/116150/64083/10724/9334/337876/170384/63917/113189/2526/7841/6185/55790/79586/27161/55454/23193/26574/5373/58505/54344/9917/347734/29880/5074/79644/8708/5372/957/8813/374907/2651/11282/1603/29940/10678/55501/8693/10090/283464/145173/2650/8818/55624/10195/1499/55568/658
GO:0048762	mesenchymal cell differentiation	211	-0.346411478752911	-1.50309862755665	0.000843408563382868	0.0305530993618692	0.0259792161751076	1811	tags=25%, list=11%, signal=23%	596/223117/9037/1909/25800/7474/5595/3569/6910/6275/80237/147906/9839/2263/3066/5728/26585/23028/4040/6926/6423/2146/1947/3084/4851/4017/9820/27250/4488/7148/182/7042/2295/80709/183/114990/7422/4088/80031/6608/4192/7869/2022/54756/3082/6662/57181/2131/2255/3516/10371/7472/1277
GO:0098771	inorganic ion homeostasis	388	0.362376715930134	1.4573369503989	0.000847878691636618	0.0305530993618692	0.0259792161751076	2506	tags=26%, list=15%, signal=22%	4502/261729/783/4501/79689/4493/309/7225/6332/9709/54757/55858/2752/10699/1756/6781/4499/488/5311/7466/2316/1760/91252/8614/284612/5587/4609/476/6717/9446/80762/858/84959/6786/10312/375/80024/1910/219931/5336/958/1317/5663/51196/5167/3091/857/1729/2185/4891/7009/801/169200/6505/57419/56996/57214/3708/3954/3709/490/7052/4881/481/1312/1535/83636/3690/286133/57130/79901/148867/1318/817/654/59341/6648/5332/1201/64924/114781/57003/185/4669/4302/55636/23545/90550/63933/8301/2281/9217/4067/5371/3710/55503/6376/5291/249/79572
GO:0048663	neuron fate commitment	38	-0.564984851776178	-1.82663513093634	0.000874719442515801	0.0307314406671216	0.0261308592954088	1355	tags=34%, list=8%, signal=31%	3714/2138/2737/10919/4851/25925/7042/51684/2736/8543/6662/5396/3516
GO:0016197	endosomal transport	280	0.376304772392676	1.47686084135138	0.000919057771537208	0.0320860986780065	0.0272827212682743	3387	tags=32%, list=20%, signal=26%	6272/22836/4771/23673/23585/91056/54918/137492/8934/9727/2013/11149/27183/382/404636/84079/27342/257364/23603/80148/55111/120892/392/11021/5604/7251/54741/30846/9525/57724/27131/25963/27147/23258/8218/64129/10228/84661/10938/65977/9907/8678/81624/55207/5870/30845/10311/27352/55773/83874/23163/23325/7874/83547/5869/30844/53916/84910/8301/7109/51028/164/55658/124997/51201/9146/144717/10043/5878/63893/9341/5605/7813/6453/143187/150368/6714/79628/201475/64284/757/9230/5289/10807/5872/57132/30849/57679/91782
GO:0016236	macroautophagy	379	0.363475170630541	1.4585201503319	0.000926671892092155	0.0321497229562722	0.0273368208167186	3423	tags=34%, list=21%, signal=27%	6009/54764/10241/5562/440738/9706/23032/488/55062/55187/23673/23710/137492/160760/81671/9531/84557/2475/836/7855/27183/550/291/10312/340371/823/65018/5663/79065/64419/4864/533/5862/3091/120892/529/11345/7251/5290/285636/5049/9525/527/57724/27131/8454/801/10193/340061/23367/25934/25851/2017/826/58476/26100/987/9907/8678/8987/162427/81624/55207/57674/5861/51100/100287932/60673/8992/55054/706/9554/23111/1201/51368/65992/535/7874/5899/1965/26073/23545/51382/207/528/165324/23130/55432/9690/2033/51028/192111/60592/83460/124997/10059/10670/11152/57192/3099/9146/79594/10043/57521/9776/143187/23241/80279/6714/9474/149371/526/29979/9711/23411/7416/10015/64121/5289/83734/9978/57154/57132/30849/91782/4077/25989
GO:0045010	actin nucleation	51	0.572874180829911	1.80824739982948	0.000936521544990357	0.0322896341381458	0.0274557869090341	2075	tags=33%, list=13%, signal=29%	25802/10810/10092/55604/10093/8936/2764/10096/123720/375/10094/23191/81624/57175/10097/23325/10787
GO:0060627	regulation of vesicle-mediated transport	435	0.347246847556019	1.41282992419159	0.000947861406591006	0.0324788806665844	0.0276167027105528	2924	tags=29%, list=18%, signal=24%	5806/302/88455/5562/284654/11037/6774/91461/93664/4771/6093/488/1265/11031/60/8934/9727/9805/5587/203190/396/71/79772/64780/11149/64854/1902/7376/836/27183/382/9829/404636/84079/3092/5795/27342/375/57617/219931/5336/28964/257364/301/5663/11252/120892/392/2621/857/284/5604/7251/30846/10094/9525/613/27/127018/10938/867/6311/5414/7052/10211/1535/5908/3690/196527/5879/9882/5865/29091/29904/8976/977/27352/1861/1201/114781/7874/8499/4638/1175/9846/5869/30844/6844/868/558/207/5578/53916/5867/8301/3643/9545/79363/4067/164/55503/8877/94121/51201/5291/1012/9146/160/5054/8527/5358/5878/1948/84896/22943/5605/54521/140885/1173/6453/6714/9474/23332/79628/80331
GO:0050849	negative regulation of calcium-mediated signaling	17	0.743221293430436	1.85971963438045	0.000988862492652022	0.0330251430265476	0.0280811880895883	1532	tags=47%, list=9%, signal=43%	3632/5598/2475/51778/11261/1827/3708/2274
GO:0110053	regulation of actin filament organization	236	0.395406181438932	1.53158102439857	0.000970799125048924	0.0330251430265476	0.0280811880895883	2075	tags=26%, list=13%, signal=23%	25802/11034/171024/23500/9475/91663/5295/10602/10174/9788/10810/4771/10092/2006/1490/55604/6093/23189/2059/23075/10979/85464/2316/8936/71/2764/9948/832/130271/1902/2475/23384/382/28984/123720/1072/375/7408/2314/51763/2185/5290/10094/6709/9270/23191/2017/4233/7168/6422/9353/5879/57175/5216/23406/23325/6711/7082/50848/253260/10787
GO:0030198	extracellular matrix organization	260	0.389639006819748	1.5166142624557	0.000987588456480228	0.0330251430265476	0.0280811880895883	1614	tags=23%, list=10%, signal=22%	9510/10630/5806/3908/83716/1282/2824/302/1301/1284/323/8313/54507/10218/8837/6774/3491/4811/2006/9509/3912/4643/1286/861/1805/10653/4015/11173/8516/4324/1471/5045/5468/3915/10516/59277/5156/8985/11096/858/28984/50509/1290/3688/22795/81031/79147/7133/285590/4327/2621/857/10049/1605/23187/79709/118429/9508/10211/4316/3690
GO:0043062	extracellular structure organization	260	0.389639006819748	1.5166142624557	0.000987588456480228	0.0330251430265476	0.0280811880895883	1614	tags=23%, list=10%, signal=22%	9510/10630/5806/3908/83716/1282/2824/302/1301/1284/323/8313/54507/10218/8837/6774/3491/4811/2006/9509/3912/4643/1286/861/1805/10653/4015/11173/8516/4324/1471/5045/5468/3915/10516/59277/5156/8985/11096/858/28984/50509/1290/3688/22795/81031/79147/7133/285590/4327/2621/857/10049/1605/23187/79709/118429/9508/10211/4316/3690
GO:0007611	learning or memory	201	-0.346291861819154	-1.49274725808472	0.000993550510796874	0.0330251430265476	0.0280811880895883	2700	tags=31%, list=16%, signal=26%	348/10522/2055/50944/161582/4208/567/590/5176/8704/3776/351/3815/157680/6310/2903/3356/1620/2925/5621/4311/80863/41/10857/57528/1956/6356/65009/8831/84446/23236/10231/1742/7832/92521/1385/5728/23394/4776/7162/894/10347/85461/814/6326/114/477/25946/4192/100528062/5764/3269/4212/2258/10769/23152/23657/84152/4130/107/2048/7846
GO:0008542	visual learning	40	-0.564384550122199	-1.84979289041264	0.00100453827458722	0.0331916188228193	0.0282227420003076	2314	tags=40%, list=14%, signal=34%	8704/351/3815/6310/2903/65009/8831/1385/10347/85461/477/3269/4212/23657/84152/7846
GO:0071236	cellular response to antibiotic	10	-0.814536359019134	-1.90274353400085	0.00102099875210629	0.0333386121937767	0.0283477300584806	2833	tags=70%, list=17%, signal=58%	6548/4208/5243/2146/7157/4193/5321
GO:0015748	organophosphate ester transport	143	0.444404463004572	1.629705334451	0.00101934725603755	0.0333386121937767	0.0283477300584806	2989	tags=38%, list=18%, signal=31%	57194/23169/81671/286410/55343/7417/81034/291/10955/24/26207/24145/10257/79065/23200/388121/80148/57088/114789/84725/9218/23760/11046/57724/9197/3949/347735/81037/10087/10057/114879/196527/55508/55032/161291/8036/9619/153768/23443/57605/347734/85019/1622/51228/29957/7355/60386/27166/254228/9854/92579/63982/54020/5306
GO:0031032	actomyosin structure organization	177	0.421879036152338	1.57407408725431	0.00105037553715712	0.0340972784021003	0.0289928218443368	2024	tags=27%, list=12%, signal=24%	25802/9475/5295/8837/10174/7791/4771/11214/2006/1490/5339/55604/6093/1265/6722/10979/4628/10398/4205/5587/71/9948/1902/2475/5156/27183/10580/28984/51778/3688/5159/9124/2314/51763/1264/1266/9270/4233/4627/7168/6422/23363/5879/5216/8736/5573/7082/50848
GO:0042770	signal transduction in response to DNA damage	193	-0.347183808880428	-1.48948457299517	0.00107873952804976	0.0348144367453734	0.0296026196069469	2621	tags=25%, list=16%, signal=22%	1263/972/1457/5514/54962/51776/5608/51147/6615/27339/602/2074/4194/8525/960/5595/8533/84446/387893/27330/1029/51149/4436/675/63967/25896/144455/5716/23028/4683/2305/55367/8493/16/672/8870/83666/7157/79858/83695/25946/4193/546/7508/10769/83667/7158/6659/1026
GO:0034314	Arp2/3 complex-mediated actin nucleation	42	0.586685929958287	1.77394602701364	0.0011282633945559	0.0354330181223009	0.0301285976467772	2913	tags=43%, list=18%, signal=35%	10810/10092/55604/10093/8936/2764/10096/123720/375/10094/23191/57175/10097/23325/10787/10163/6050/9873
GO:0034205	amyloid-beta formation	42	0.586631658198724	1.77378192699464	0.0011282633945559	0.0354330181223009	0.0301285976467772	2490	tags=43%, list=15%, signal=37%	10418/9475/6093/836/5663/114134/2043/54103/5970/3459/23163/9619/1454/6253/57142/8301/4915/5300
GO:0032881	regulation of polysaccharide metabolic process	38	0.593935141460102	1.76529412038189	0.00112132023520478	0.0354330181223009	0.0301285976467772	2664	tags=45%, list=16%, signal=38%	8660/55829/3667/5255/10580/79660/5167/2887/51763/5499/5509/207/3481/3643/7262/160/3795
