ENTREZID	stat
54888	1.03749446203191
11041	1.03744586600535
23480	1.037251488873
2907	1.03678129777099
9493	1.03663352809094
728642	1.03625573215298
10939	1.03615678672409
3617	1.03614935598435
121457	1.03595567334271
51042	1.03571689038838
64432	1.0352810823647
55937	1.03501121338673
10273	1.0348231077919
85015	1.03433988180617
23507	1.03402125209597
3054	1.03400357068974
9875	1.03353691360653
54989	1.03291317540757
1356	1.03273038043545
54534	1.03209604706526
1777	1.03183461782847
122970	1.03161068720212
729178	1.03122487663774
131768270	1.03106876467139
25927	1.03100100025086
3550	1.03099632764502
201294	1.02995177077959
128966610	1.02983331878674
146712	1.02983331878674
9422	1.02956145678469
55218	1.02951863197533
102724907	1.02889582613959
23587	1.02865646241844
6175	1.0284321365926
5101	1.02829948364893
57721	1.02794987024989
283796	1.02791440550739
117177	1.02767492945564
89839	1.02731861679238
10251	1.02731104788351
170487	1.02724440640201
100128108	1.02721059692135
129804	1.02713349776699
55689	1.02670226148613
154743	1.02664911931206
152559	1.02657305612671
8226	1.02642444052829
84275	1.02630165674747
254428	1.02620463481974
57541	1.02571418247081
55109	1.02544365503599
22807	1.02535820907661
23196	1.02511573237861
51426	1.02509843146188
7328	1.02477632075828
58477	1.02442639618133
8453	1.02222521696121
56941	1.02205501184447
9910	1.02118313609223
734	1.02096626301915
84793	1.02086281652224
6507	1.02072821577509
642828	1.02062588344583
100507303	1.02047132916766
5160	1.02006108605098
10730	1.01948209580343
653381	1.01854488150293
100996842	1.01832047283838
107985246	1.01764180097125
64795	1.01750328699737
2987	1.01703440629821
84733	1.01686936000462
90853	1.01669872410096
6560	1.01638674399572
100507421	1.01600971362589
26232	1.01417795965897
642475	1.01416745547147
136895	1.01324478660988
55739	1.01281045016342
493861	1.0126162420698
115	1.0121884468111
6838	1.0117132634417
339287	1.0115747654466
283212	1.01151992655011
51131	1.01076577657069
4116	1.0107459662536
155370	1.0107386475276
9993	1.01033179422553
824	1.00986133451618
80115	1.00981442330213
9640	1.00934969405677
2120	1.00866877655843
57215	1.00844130198443
26130	1.00841546668194
51608	1.00794961041681
4723	1.00737094615106
10350	1.00734658975835
4331	1.00616100968601
9397	1.00585718161187
9817	1.00583659050225
26628	1.00529759669399
51070	1.0052608645591
116828	1.00472759907951
107282092	1.00465002258962
84441	1.00409651914277
3419	1.00336625439637
54923	1.00335930037338
125111	1.00269474030911
5824	1.0023013580626
4301	1.00202870174699
4008	1.00179816565354
10870	1.00032500003249
140760	0.999961050393158
9101	0.999319426553484
255758	0.99906780302982
55100	0.998969563369231
55621	0.99889592935943
8303	0.998791334810235
7464	0.998712011208
262	0.998260461530118
1488	0.997869122980949
338758	0.996696319809896
9229	0.996587280656179
23132	0.996261312428463
153443	0.995532918119271
339229	0.995194961941127
2521	0.994943524100178
100874002	0.994866168312263
102723752	0.994866168312263
113419	0.994542118198272
10237	0.99265897996197
101928595	0.992400623587581
63931	0.990672930760226
6439	0.99061098828623
51187	0.990089397969355
83696	0.989764883668695
55012	0.989327749176634
79176	0.989245706117856
148898	0.988822422815896
648630	0.988023282984252
9184	0.986929824217932
1690	0.986882890138705
25938	0.986100763125282
53838	0.985184872344082
83989	0.985161368431985
5338	0.984841284774652
107075310	0.984614930079307
128061	0.984610035830206
101926960	0.984502890616143
113246	0.984324936606684
151645	0.984285105926074
5437	0.983969773654049
197370	0.983932405061662
55327	0.983672451337109
23197	0.983479927315811
152926	0.983184879896636
4782	0.982716099981665
57509	0.982531078214894
25945	0.982406820380264
578	0.981947877661983
727	0.981665390688642
197322	0.980665364749935
6923	0.980493105960253
105374010	0.979852634776962
84319	0.979852634776962
23208	0.97964067860887
54878	0.979413574186642
27303	0.977673925564327
10553	0.977045451291926
80705	0.97674790791975
4901	0.976336756785998
105377023	0.975976752020567
23395	0.975765488114605
51389	0.975578672779105
50	0.974864571396897
6814	0.974664489377782
23324	0.97462466943141
51160	0.974619074312561
5664	0.974465215023687
285671	0.97394351351396
23305	0.973833814630427
2326	0.973764413462901
154007	0.973750302066076
100132288	0.973418059184076
25834	0.972479581950922
1802	0.972438937062653
1819	0.971700496105116
101927249	0.971221447612272
5707	0.970296676389578
729	0.9699576439061
147007	0.969475803253971
26301	0.969200208659391
144195	0.968879764765241
79712	0.968681999809153
51393	0.96808290503643
80199	0.968028061948358
9652	0.967764492892605
1877	0.967246489795304
162515	0.967130629642077
166968	0.967064657164957
10169	0.966624407482571
57106	0.966422045692837
2495	0.965098028044744
56652	0.964656285847025
26005	0.964527929915771
9512	0.96437219821951
6694	0.963626087689977
123591	0.962563698359704
124904228	0.961893051700899
400765	0.961893051700899
4335	0.961273826105144
51006	0.960440304865732
9863	0.960362463892464
23070	0.96005204983142
3425	0.95948753157427
83959	0.959161976081261
9501	0.959093021244427
119032	0.959013740041787
2921	0.958335931041275
84245	0.957487011164844
10063	0.956594155093352
83464	0.955689904839675
9354	0.955563305255228
51251	0.955466220479393
93343	0.954418857112437
144097	0.954366212566577
2023	0.9540654878748
128077	0.953571405300372
5119	0.953406737578637
11126	0.953030727385693
81790	0.951761274300003
100293090	0.951058282428952
8065	0.950845816722364
221908	0.950831905808032
80321	0.950818588193028
9879	0.950607116234368
80851	0.950362267902593
100113386	0.950328735084063
102724956	0.949569707805055
51339	0.949263974554743
8214	0.949258292236472
84376	0.949120518382853
81628	0.948820628340464
51150	0.948724906601038
388789	0.948232682175098
119746555	0.948179832747094
107987545	0.948065008801315
23228	0.947974244310543
221481	0.947818248843889
51282	0.946060606575772
126433	0.945883379431436
100506742	0.945058179512378
197335	0.944766118076564
100533179	0.944752887141481
8574	0.944083878530477
11097	0.943605309467589
101927811	0.943366091852211
9495	0.943084321442796
124903574	0.942482364806288
10210	0.942375143767109
100507540	0.941855508603813
84166	0.941649098286512
25937	0.94091588011787
4300	0.940552506750151
442028	0.94026233634693
65265	0.939759334413949
64147	0.939321770842269
9295	0.939307732480036
55239	0.939200388363295
4902	0.93894856136567
339448	0.937626990901815
51507	0.937592285634812
5359	0.937265980923859
105369192	0.936541869110352
3973	0.936369985583907
25901	0.936083882223395
257468	0.936058145908963
124907807	0.935835770524114
124907808	0.935835770524114
440348	0.935835770524114
5876	0.935678491949763
148137	0.935578237328212
93649	0.935524210660603
25789	0.935353067883662
221184	0.935132699837928
10397	0.93464797414406
124901928	0.934554239920897
23401	0.934297894803877
147179	0.93275090236204
56943	0.932130367977531
83605	0.932081778606211
439965	0.931827475010361
115253422	0.931768690410504
3589	0.931362399217629
4361	0.930945672297753
106480837	0.930827115003903
27069	0.930634619394929
55181	0.930564265152647
55757	0.930166341574873
3476	0.929596775667387
89910	0.929191465769274
114971	0.928343281846122
5024	0.927750150544287
23271	0.927503903926103
7075	0.927243844740333
2260	0.926474519412862
100533105	0.926437451040812
10239	0.926094009193247
22866	0.925986253946299
5986	0.925978231877414
339977	0.925564315256919
28970	0.924517063322195
4642	0.924219654779727
100533106	0.924212990799453
439	0.924082332558149
100288332	0.923612257328711
23232	0.923323718409927
56267	0.923281989962348
26287	0.923270186103174
8170	0.922686675545378
2315	0.92230059706818
8526	0.922190689063066
440248	0.921913578660546
400406	0.921669257931643
10524	0.921405575932517
5048	0.920953544309718
154092	0.920886746799021
915	0.920782122982314
101927356	0.920599565545826
59269	0.919429250364778
64755	0.919216449621218
57758	0.918790889653111
5913	0.918611421046291
728489	0.918559247965644
3728	0.91847099480162
54948	0.918023084514985
158	0.917520433991855
55614	0.917411289159581
580	0.916646430704232
389084	0.91652261487868
4774	0.915521445867278
81848	0.915432084629777
53371	0.914792984452236
90649	0.914329112108019
4942	0.914207759948196
9732	0.913319218666776
162632	0.913285895580915
133039968	0.913247074898469
282809	0.913247074898469
10329	0.9129090259599
6637	0.912799612782886
84458	0.912625039171627
84879	0.912530985474477
51318	0.912208460227317
25794	0.911844871188376
9482	0.911437151683844
10467	0.910937085055311
4744	0.909939754049238
49855	0.909882804332168
102724200	0.909038794292561
3281	0.908603546395469
91661	0.908271075403297
51142	0.907981644404212
284023	0.907674631388947
112724	0.90752608712125
2766	0.907039485573717
6795	0.906952137870275
5699	0.906911520520364
283871	0.906741890901411
100996490	0.906114063511783
55119	0.905936810116244
79703	0.905934546355393
6734	0.90568247983005
6813	0.905678138611047
819	0.90528473085096
2885	0.905115916634454
144165	0.904868166077599
124903670	0.904809252694707
109286551	0.904787741114316
10768	0.90452765379318
112268184	0.90274422236698
147685	0.902576942168623
29074	0.902575117623104
51373	0.902172293686357
9603	0.90187577668149
3423	0.901609875568757
100499467	0.901528618684156
400619	0.901528618684156
10120	0.901269738569921
256126	0.901025456331415
3575	0.900823759504002
790955	0.900709907498594
79868	0.90050319113468
11040	0.900246425755271
501	0.899829339319213
152877	0.899747742182912
4706	0.899080083099257
497661	0.899022348943075
6556	0.898231919337913
100861548	0.898185151731746
5202	0.897984550121891
3035	0.897895975577968
26063	0.897517915728873
102800317	0.897482083856079
100506990	0.896870082068733
117531	0.896812843165187
55743	0.896342996499408
1810	0.896253429806543
10904	0.896209528698483
55351	0.895961675216082
101927476	0.895603746723118
22848	0.895546448695104
84138	0.895299457583795
51000	0.894977632209757
56133	0.894731768948364
6372	0.894225121467429
51759	0.894026551971271
101927009	0.89356350469638
101927026	0.89356350469638
132205950	0.89356350469638
100128890	0.893268967565514
79990	0.892854563166139
286207	0.892514002020484
94059	0.892071112724155
8872	0.891536670412253
9646	0.891361342655809
10952	0.891183382720849
1946	0.891120929742083
81858	0.890138362261069
3703	0.890020126743001
91137	0.889495351419284
100534593	0.888980945952474
6573	0.887944376712452
283742	0.886970861052854
5440	0.886762862719851
55904	0.886258408394582
100859930	0.885095119439048
162966	0.884927048925279
23101	0.884819306847644
389342	0.884490096383668
101928673	0.883829641960768
9701	0.883710580333267
112840933	0.883194201846483
23595	0.883015208920434
102723430	0.8825114370187
8568	0.882215577788286
55749	0.881992162004284
8577	0.881987766169863
56257	0.881869150534301
5066	0.881837164611428
79665	0.881786959147018
56111	0.881325247528071
81543	0.881039935060314
23516	0.880822243662803
51290	0.880723793929682
55748	0.879041764521217
80218	0.878711484886477
57520	0.878699211877751
158234	0.878455115411786
521	0.878414825750766
100534012	0.878090155949857
79005	0.878090155949857
100507073	0.877801039029576
101060019	0.877801039029576
55172	0.877791038979556
23087	0.877679159778679
10885	0.877625968959076
29127	0.877358807719955
2335	0.876876737416767
53349	0.876505244518302
3006	0.876425822580057
545	0.876107244743041
51805	0.875019784238499
8341	0.874405075871641
9735	0.87419841953176
102723690	0.874003231536501
115286	0.873092493303249
3770	0.873064498221052
9013	0.872870393126785
419	0.872802473743549
100418881	0.8725189778235
102723944	0.871644072186384
23133	0.871064210005601
9696	0.87062993713052
9086	0.870599745061225
83541	0.87042804556706
92979	0.870405172453382
56624	0.869917248098372
339366	0.869909503480873
55153	0.8689742892816
4221	0.868762076268849
8470	0.868660915043428
57678	0.8673557243292
6416	0.867346909764555
57380	0.866848685344297
54958	0.866604496506427
3964	0.866571052487736
9022	0.866464036001773
100125288	0.866407540550339
54986	0.865917925244441
283807	0.865840508943842
513	0.865785618189752
9367	0.8651439562679
10297	0.864737523120313
1855	0.864409496784011
9726	0.863535098876615
9416	0.862969862445888
9783	0.86296761750002
1184	0.862669962726327
79948	0.862404565205987
79836	0.862254232867897
253943	0.861343617368775
23567	0.860941615215402
64285	0.860782580595115
150696	0.860575039765861
79840	0.860288525491901
105375271	0.85985407711081
101928466	0.859598460243329
3141	0.859252442260056
79637	0.859204457842105
644	0.858145235393269
84135	0.857057016542302
3563	0.856776653583091
8986	0.856646911469375
2191	0.855994162407653
84916	0.855423258464929
7332	0.855401762442039
1994	0.855362953877922
79789	0.855333813671277
9889	0.855265470871078
100873962	0.854147780478882
286189	0.853932782797822
22925	0.853868347623332
57461	0.853187228734424
84182	0.852940410064137
11315	0.852871724042716
8370	0.85282024821967
128966723	0.85281856409866
728888	0.85281856409866
399909	0.852573872912679
100528016	0.852558104865841
79071	0.852546094043379
2931	0.852283358905674
256329	0.852214793358709
3113	0.851981841457877
219970	0.851119890707662
79056	0.851015516331987
3698	0.850472170619103
7702	0.849322439405445
284252	0.849282459584828
84262	0.849112589068588
388753	0.848871304631695
79774	0.848488668300964
105369758	0.848437142882309
29777	0.848367610448284
90268	0.847940317306554
728498	0.847921676693816
57584	0.847798752921253
79077	0.847356609415945
64236	0.846866197090765
23339	0.846549717465407
5205	0.846412347353396
100506881	0.84635685007361
54014	0.845785450157198
29992	0.844445722087609
83548	0.843501918304039
678655	0.843487949039323
3801	0.842799322340316
1820	0.842000454163859
10672	0.841736292213495
84315	0.841560215948974
123920	0.841431208602031
541565	0.84128507595524
415116	0.841030391353208
9804	0.840941639362505
25804	0.840774086721024
145508	0.84073632582954
391712	0.840733512746651
50628	0.84062508678627
54707	0.840476658000375
1716	0.840344282908268
92126	0.839549946246603
92241	0.839002341257404
148413	0.838649113717252
54536	0.838453362201363
7329	0.838339505407507
9442	0.838332888990905
9580	0.837190376907107
619518	0.837049892037672
11066	0.836764431864083
84128	0.83652732399271
79717	0.836458632028705
6182	0.835813891812855
102724023	0.835518114008341
6203	0.835481789978067
55845	0.83483960403537
340156	0.834481351853688
8192	0.834461965278751
79576	0.834087076070979
11240	0.833958430077943
347273	0.833028687917486
50814	0.833013742449866
7695	0.832958376101922
440434	0.832882472283773
494141	0.832503600731249
912	0.831973941686867
3658	0.831918613450527
4988	0.831852829026428
100133091	0.831047230650854
10238	0.831034707018475
9049	0.830955169530414
79611	0.830652022973463
105371745	0.829977451435632
285958	0.8295696039366
3065	0.829416243177564
102724329	0.829127568248599
150465	0.829055306074077
101927855	0.828129874314528
103689912	0.828129874314528
7574	0.827857099396929
7458	0.827561317788538
158056	0.827421846410548
56882	0.826760671150565
56623	0.826208149382305
283237	0.825476165952311
55356	0.825302618324963
6654	0.824788728546168
22998	0.824476058404047
55764	0.82372942978173
105376121	0.82322283355522
730005	0.8226437517082
8724	0.822454811086824
100506385	0.822384739086483
80135	0.821756393612301
11065	0.821349662817038
2187	0.821129628160254
101930370	0.821038270781608
9826	0.82019233353848
333926	0.820017886881469
56242	0.819799635568004
23177	0.819443231802856
64282	0.819406626277899
10009	0.818848265589469
10813	0.818807650072621
158586	0.818658176802327
107986852	0.818448868517161
196294	0.818081666295358
8490	0.817678985540046
2971	0.817611893359685
64857	0.817585968352097
7737	0.817437858623181
9016	0.816559234027509
116115	0.815743820575978
2863	0.815282520451559
4135	0.814861742427258
647276	0.814766112308028
55596	0.814499733442126
29954	0.814342402007042
5906	0.814263044159886
57129	0.814225693225183
5770	0.814090759366728
11095	0.813966058052415
100507401	0.813789558676911
55279	0.813601916927993
55531	0.813483371750849
984	0.812870279827978
10336	0.812543035992304
124902771	0.812260020236017
219654	0.812171058158758
56655	0.812074919705811
10434	0.811717966300397
100507064	0.811501640438968
4478	0.81115125421501
23057	0.810996917886749
114659	0.810846927741081
5753	0.810761948794494
5093	0.81066528009077
3339	0.809441729363709
26273	0.808429370626464
9870	0.808273843930989
948	0.807712812615872
112487	0.807420640866945
105369317	0.807242050180748
6727	0.806658132884523
8894	0.80635071987394
79912	0.805294901407187
9158	0.805061311477512
163050	0.804732278259409
805	0.803517360644465
79591	0.803323100095931
29990	0.803085687682439
100287722	0.802543400532372
5537	0.802235642886669
105372429	0.801996914811323
9814	0.801927219150732
108	0.801797271085699
389524	0.801224713982572
55223	0.801164896729874
23397	0.799059857562158
6992	0.799021166048147
27297	0.798900672054017
26230	0.798883020867258
9284	0.798371177765552
84960	0.797264364450845
51726	0.79725042492824
79053	0.797229846172038
145553	0.797142545687908
23117	0.795978438997748
105372906	0.795688615123821
84266	0.795295017262504
695	0.794848071715292
9972	0.794758726929936
10906	0.793874733787946
122830	0.793585947538304
199990	0.79336907125349
25949	0.793171936781537
129685	0.792724104829049
10127	0.792661275006988
266971	0.792535447163315
83544	0.792258592179184
145820	0.792056664551486
4139	0.791203482006772
81853	0.791030807506539
5689	0.790915296275042
548645	0.79081159290941
283337	0.789799188829219
64746	0.789785540793921
91966	0.78921826900331
64064	0.788662183210046
285419	0.788659415451528
283596	0.788370757877533
219927	0.788143502690597
1687	0.787254258918944
10983	0.787057166328943
126326	0.786908051025606
105372703	0.78680709068291
966	0.786684113016967
55851	0.786465086335125
331	0.786418555806493
400804	0.786356595693316
60370	0.785980820678639
84293	0.785907253405778
10200	0.785767293068799
105374454	0.785422467895513
25940	0.785422467895513
101930085	0.785253496001732
2287	0.785100618659805
10677	0.785006201500894
5511	0.783830497936075
387521	0.783821663062151
6632	0.783626211264661
51567	0.783431031034159
101409261	0.783361001604587
27111	0.782953162837134
84901	0.782791911518471
1917	0.782578546823686
8772	0.782506720171066
8570	0.781989277217604
113000	0.781871843972422
4700	0.781773312656288
55819	0.781273148835122
100996709	0.781046788415683
81562	0.780713471156983
101927124	0.779871923987782
554282	0.779505072484839
728833	0.779505072484839
51439	0.778910838425651
102724362	0.778729599878069
64601	0.778620818034108
92675	0.778526705964006
124905202	0.778485676590326
651746	0.778373174332398
93474	0.778029176944304
84612	0.777808825012086
1020	0.776714058267444
11011	0.776473376993291
55703	0.776382904423426
26065	0.776324844435062
29115	0.775307332001671
5264	0.77452661878658
55745	0.773904763003338
139341	0.773740296203546
160897	0.773734142611003
1954	0.77293633534122
5127	0.772927690939397
146857	0.772611081959124
9553	0.772095622176364
148932	0.770963699005322
84364	0.770584042258879
92822	0.770566818633083
197131	0.770468997725193
23264	0.770272593424523
55105	0.769374044852055
23118	0.769000897451828
100421372	0.768966971599871
10395	0.768367012450437
4646	0.768102195127721
1647	0.767964890938001
153572	0.767948998162271
283820	0.767707484606734
8131	0.767227350407371
3308	0.766279218804759
51155	0.764912998524634
100128881	0.764575041711462
23344	0.764334010669312
54953	0.763270557870317
1058	0.763247077622189
51733	0.763059529749286
6902	0.763003053739895
64949	0.762705418989984
22928	0.762542602071699
105376627	0.762491927693556
79792	0.761154407037188
3214	0.761064785382122
8220	0.761009491859864
55140	0.76042330557486
26234	0.75934297689096
10430	0.758486360576871
9748	0.758394377865653
1366	0.758314983916924
105370997	0.758203719520306
153396	0.75799568769921
23001	0.757928109822667
57470	0.75741349402014
3274	0.757375390754153
64859	0.757089735442906
7352	0.75597866101969
7562	0.755820887324916
51258	0.755560118253358
149775	0.755550444871032
285220	0.755500597320307
121601	0.75503530933352
2934	0.754725590704772
163	0.754674928336471
27309	0.754561911040782
100287284	0.75372853225124
132299	0.753460324191585
98	0.753376529518036
1040	0.753336516966723
23335	0.75301311844549
394	0.752518921953416
140803	0.752492139443857
83540	0.752390751680327
26272	0.752350734446743
105370169	0.751918259992
7096	0.751244540098771
29888	0.751099529747111
9452	0.750812515982348
166815	0.750713587531017
221545	0.750683872231647
56999	0.75031775109225
110091775	0.749888611764609
9861	0.749711749476701
100379661	0.749306951074611
571	0.749306951074611
55017	0.748403467169084
8804	0.748006882132862
5379	0.747968089269038
4512	0.747565055672033
4070	0.747555394841383
27095	0.746651004151191
11104	0.746412485407397
443	0.745716207333818
7189	0.745697114055511
57117	0.745563741736516
147339	0.745046629987049
57794	0.744968856879196
84561	0.744637876422119
25926	0.744612311338357
2353	0.744525144409968
79613	0.744024556148913
2678	0.742306113632895
79596	0.741947916612339
54931	0.741565907866168
7692	0.741539001526634
28965	0.741235540251336
6183	0.74105373908158
388324	0.740852623766647
255520	0.740375021790853
163183	0.740219819349927
283951	0.740136676417042
9040	0.740056221698108
374879	0.740037858663809
26151	0.739352545409576
403150	0.739077909295335
101929559	0.738984271998547
100216001	0.738547279332748
26056	0.738430135326719
9294	0.738405501076011
171483	0.737752514143888
6877	0.737642206815721
1399	0.736998432627602
222068	0.736694289280714
1871	0.736632412048319
347344	0.736148279309372
143684	0.735122623410227
7518	0.734745572493729
9364	0.734533099012372
139716	0.734008246169345
7976	0.73399718656078
7584	0.733718415281662
10095	0.733571369947736
57600	0.733016901759098
63920	0.732922563801212
5565	0.732687189635289
56900	0.732304520207388
9877	0.732082503526815
8563	0.73201609936329
100272147	0.731816272549273
107986346	0.730967518328332
54543	0.730967518328332
1604	0.730768338230013
51548	0.729987242967715
113523636	0.72969800787005
1616	0.72969800787005
5426	0.729599765790586
55145	0.729595285322426
51528	0.729372652579392
64429	0.728164001893743
11184	0.728051200108193
28958	0.727839490251869
4597	0.727620290571729
1653	0.727466080370397
55262	0.726968073024727
126549	0.726311667375927
26022	0.725799769281808
5274	0.725118503575526
5922	0.724951456799128
5930	0.724853311650295
51593	0.72474371755182
64766	0.724428155116179
84065	0.723820656320487
5612	0.722966333179017
80219	0.722814041383095
127262	0.72171121884885
540	0.721463071095151
207063	0.721164798146944
84214	0.720590285199385
3705	0.720175925449025
29893	0.720078998054831
8189	0.720025457321875
2967	0.719564128140567
81572	0.719225266349031
105371795	0.718991180586906
135228	0.718872523533864
51074	0.718638474983725
5130	0.718244311144336
107985524	0.717998347423672
95	0.717762431609014
9673	0.717307937217913
4124	0.717128580666875
129401	0.716224825934257
144699	0.716211621966315
83596	0.716063800010897
8450	0.715878583609059
9311	0.715697242023125
10773	0.715468595682998
55101	0.715233061053268
57458	0.714982234188081
51111	0.714239833456928
24146	0.713892646249145
9950	0.713660293021499
6458	0.712953318389792
25820	0.712924095910305
9133	0.712799963189622
6041	0.71255721109889
57231	0.712353062544116
124907523	0.712097575550542
124907524	0.712097575550542
653641	0.712097575550542
102723553	0.710671636324962
54065	0.710671636324962
9154	0.709346745590005
7419	0.709160538449738
100873979	0.709106444926902
1576	0.708824512944429
9841	0.708560485480342
6811	0.707941728838545
56103	0.707639483500991
7181	0.707271525833278
117584	0.706956854233475
101929408	0.706133321327823
6168	0.705714471031518
904	0.705020072712388
1736	0.704544525949263
631	0.704201201735572
10294	0.703549015325465
2009	0.703469501355515
25814	0.703423645882289
2661	0.703211745514728
6728	0.702710818654789
7280	0.702117947481057
80213	0.701448399248137
64901	0.701396642658435
101929959	0.701331406740254
93627	0.701175130987964
255252	0.701142965999354
161424	0.700691348695213
9986	0.700651521174053
2005	0.700156682795599
283989	0.700074771157195
56139	0.700056437931877
55191	0.699729232221922
728492	0.699374232297385
8569	0.699370844918757
26093	0.699280448156273
151242	0.698761794438111
111822955	0.698445901993164
84126	0.698445901993164
338811	0.698100435616906
5098	0.69803049310964
151295	0.697988907396073
4741	0.69783837202965
384	0.697817847334576
3920	0.697764019440867
55200	0.69771237383093
9496	0.697668125950094
84870	0.697456239630721
643253	0.696688401538298
891	0.696509985347674
197258	0.695591001549044
162514	0.695178407726438
81602	0.694822493638129
79682	0.694660593637925
100101148	0.694561798666103
84289	0.694147750320702
100129075	0.693848184603843
367	0.693632611600549
51146	0.693590821568436
107075270	0.693106903891223
889	0.692304874542093
101928650	0.691594653417066
55157	0.691004405585004
4253	0.690777418611847
26175	0.690479094071784
57020	0.690410489511351
10972	0.690090443722798
84722	0.688485255706761
58491	0.688481363464662
10116	0.687130488825752
100271063	0.68647199056956
8455	0.686416424097994
80231	0.686087685607166
9112	0.685623771202073
10849	0.684937399223535
10403	0.684825616626372
400960	0.684575505629874
1455	0.684230671122736
725	0.683990353569327
215	0.683524480329077
116541	0.683428809978929
57146	0.683374701665061
101927667	0.682996814928584
102724577	0.682848388586762
107986841	0.682848388586762
100289061	0.682207478263088
84878	0.682189460488546
7056	0.682146662411844
9185	0.681306506859721
2306	0.681238410186324
7335	0.681079890404508
51360	0.680815300315948
115330	0.680513511776977
84068	0.680107934748547
144501	0.680077126705842
9140	0.680062944136686
6341	0.679979757001054
9147	0.679883944820308
23644	0.679707493579262
100874058	0.679111188442231
51286	0.67905564516469
80072	0.679024000071236
26470	0.678694374217436
33	0.678564235165788
9667	0.678218188067892
654466	0.677590777028987
51691	0.677242391693554
100506368	0.676455941712826
1073	0.676099252923143
10521	0.675709279047468
105378738	0.675541290014304
55684	0.675354840718369
200205	0.675303859957214
100131801	0.673518077576414
5950	0.673423049002203
84948	0.673386487662682
55848	0.672592275188545
1270	0.672489065162427
22858	0.670857092256373
25953	0.670115932910812
3981	0.669848735429216
3225	0.669423780631491
85376	0.66862138846322
60558	0.668167802152776
105369360	0.667917849143188
159686	0.667649472625113
728	0.667586480216902
338799	0.667493252367257
140886	0.66658084019286
91523	0.666523618253384
24138	0.666472099749174
1196	0.66598653845348
6160	0.665906613266264
55320	0.665857429738674
163154	0.665223205513324
123706533	0.665067988431583
80131	0.664375972997008
10207	0.664367759497416
10266	0.664122216888227
57198	0.6636048999702
26092	0.663383085385993
51016	0.663378904978984
56672	0.663211559772757
4927	0.663166878556548
81605	0.663076148709813
8263	0.662042277180145
112268317	0.661747543982663
100134317	0.661707670655613
2041	0.661511736819796
728819	0.661494505593313
54829	0.661337646480026
26608	0.660891124717429
10772	0.660871595109776
9717	0.660817047170236
2077	0.660661542332681
79004	0.660597657113692
8566	0.660484084233705
3241	0.6593952106994
729978	0.659314736128651
11052	0.657397146985067
9054	0.65694026844449
79925	0.656663611906851
79959	0.656579391981844
8637	0.656010747175582
55794	0.655540226106265
100507114	0.655457469230541
4651	0.655424276344922
221443	0.655322761184394
10922	0.65473370237304
25906	0.654426915097385
6729	0.653894450361098
22827	0.653615755569729
102288414	0.65293751797193
56888	0.652692315310203
10464	0.652417266328359
64682	0.652380771399906
254268	0.652198153558982
10971	0.651684835106239
283518	0.651445443989637
55667	0.65117931894419
134006662	0.651135618494634
202658	0.650758754597487
79897	0.650758754597487
105180390	0.650262959056482
124906603	0.650262959056482
643862	0.650262959056482
105370357	0.650149400829796
130494219	0.650149400829796
112616	0.650100615456033
5745	0.649939992970374
169693	0.649790140914522
221302	0.649563735207264
2018	0.649076575686374
55776	0.648784969419568
6769	0.648747818055323
7576	0.648093142582819
57644	0.647794682277482
202781	0.647537482366766
283208	0.647486490009402
148229	0.647180515324332
55174	0.647059100586747
90317	0.6468747997696
64963	0.645505911988287
718	0.645290838812364
2218	0.645284875153132
100526830	0.645207327052301
3015	0.645127560035534
498	0.644616454079387
54733	0.644478416498623
9784	0.644412816223859
84645	0.644311493765131
84892	0.643963800904484
7248	0.643813015483611
27351	0.643507637412564
80129	0.643444800926861
140707	0.642890801208416
10494	0.642610992831549
23279	0.642327488413693
10142	0.640971478828929
169714	0.640760753844743
145216	0.640111219269636
55089	0.639940001364409
642659	0.63971611211455
84268	0.63963767439517
23483	0.639311711597566
221981	0.63922955570004
3601	0.639089120051112
51109	0.638358894819373
56965	0.638067137655496
30000	0.637381728642324
54981	0.637043591104278
9881	0.634994973655167
5820	0.633922768959242
83903	0.633704432568909
7984	0.633421268020951
9908	0.633418448443469
348013	0.633253978019797
375295	0.633109121466023
7297	0.632920284951321
22938	0.631219760506567
55769	0.631188501135631
9842	0.631064764787563
6490	0.630924049925016
65095	0.630771860660601
5684	0.630722521927034
192683	0.630549650581067
6150	0.630465503218454
100505774	0.63028237702285
112267877	0.63028237702285
118424	0.629922105962223
1549	0.628919492779792
24144	0.628896324580747
25806	0.627864417444
79693	0.627044346036601
55161	0.626900517757866
1456	0.626603558339337
1815	0.625854157767805
167153	0.625435799672668
26505	0.625318472192416
7392	0.624303241980408
113455421	0.62376072794621
119545622	0.623598342716812
157657	0.623536691691758
2217	0.623193327623662
2537	0.622862021586162
4634	0.622799180284045
23219	0.622752985969505
23387	0.622747790972423
29906	0.622573268549609
100287837	0.622049234725085
94107	0.621860764893926
153769	0.621578961479236
1580	0.621563943227254
100130370	0.621544389243967
107987095	0.621526099820037
155051	0.621130431374701
100418961	0.619761155560307
133584	0.619337129923154
3014	0.619325426293828
105378716	0.619150188579464
25962	0.618451468225257
11099	0.618352163391936
79873	0.618251892244577
101926978	0.618112382934699
9605	0.618089002000303
196913	0.617421705258537
283551	0.617421705258537
51406	0.616611696554745
93323	0.616069885946708
101927608	0.615650895178881
54059	0.615302185416744
23173	0.614835822642024
