gene_id	gene_name	gene_type	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000105404.13	RABAC1	protein_coding;retained_intron;nonsense_mediated_decay	1817.94675405102	0.354868616869691	0.0747814918897082	4.74540702388059	2.08087479201501e-06	3.07262505346576e-05
ENSG00000136235.19	GPNMB	protein_coding;protein_coding_CDS_not_defined;retained_intron;nonsense_mediated_decay	26847.7978708772	-0.389265289236004	0.0820801583150778	-4.74250168648246	2.11095071149475e-06	3.11301036936303e-05
ENSG00000149257.18	SERPINH1	protein_coding;nonsense_mediated_decay	7034.1703340751	-0.67137089586199	0.141566583428425	-4.74243906720705	2.11160351731267e-06	3.11301036936303e-05
ENSG00000078053.19	AMPH	protein_coding;nonsense_mediated_decay;protein_coding_CDS_not_defined;retained_intron	360.176555994061	1.08655962850851	0.229126843594239	4.74217517015466	2.11435677454468e-06	3.11457766916941e-05
ENSG00000237980.3	LINC02773	lncRNA	39.1864701326576	2.05133359798532	0.433559646812172	4.73137574741592	2.23003300645874e-06	3.28235209608799e-05
ENSG00000115307.19	AUP1	protein_coding;nonsense_mediated_decay;retained_intron	1427.39356192664	0.442640680555757	0.0935701620104099	4.73057512186964	2.23884658519818e-06	3.29269472242874e-05
ENSG00000310607.1	ENSG00000310607	nonsense_mediated_decay	384.863614282964	-1.65261389073333	0.349563624078994	-4.72764835038978	2.27135106291486e-06	3.33783551733613e-05
ENSG00000112218.11	GPR63	protein_coding	61.5393152448391	1.45142085870453	0.307177031758585	4.72503054800407	2.30080766856267e-06	3.37842898137633e-05
ENSG00000154736.8	ADAMTS5	protein_coding;nonsense_mediated_decay	3937.36068653357	2.21577069594057	0.469107267455119	4.72337746537377	2.31959742197316e-06	3.40330742771667e-05
ENSG00000168077.16	SCARA3	protein_coding;nonsense_mediated_decay	2152.71589695992	-0.592867900256502	0.125613359457641	-4.71978380975017	2.3609543010012e-06	3.46123037858791e-05
ENSG00000122566.25	HNRNPA2B1	protein_coding;nonsense_mediated_decay;retained_intron	8163.45291305687	0.293865580697708	0.0622896253752269	4.71772913912211	2.38491720985484e-06	3.49358142632789e-05
ENSG00000151729.13	SLC25A4	protein_coding;nonsense_mediated_decay	377.369468948453	0.710943596124078	0.150727841516974	4.71673706044557	2.39657090318937e-06	3.50786406703524e-05
ENSG00000122863.8	CHST3	protein_coding;nonsense_mediated_decay	1076.89352677941	0.795325968198444	0.168648310009131	4.71588460124732	2.40662817553911e-06	3.51978920784402e-05
ENSG00000142327.15	RNPEPL1	protein_coding;retained_intron;protein_coding_CDS_not_defined;nonsense_mediated_decay	1051.56619807412	0.558633033926126	0.118518992431669	4.71344737636208	2.43560646227345e-06	3.55934622416932e-05
ENSG00000144362.14	PHOSPHO2	protein_coding;protein_coding_CDS_not_defined	280.106373765909	1.42732015404359	0.302873980573298	4.71258756312402	2.44590923386209e-06	3.57157015543665e-05
ENSG00000150990.11	DHX37	protein_coding;retained_intron;nonsense_mediated_decay	374.936709759069	0.626085343134718	0.132931559187065	4.70983223971423	2.47920770113899e-06	3.61732696093344e-05
ENSG00000095585.20	BLNK	protein_coding;nonsense_mediated_decay;retained_intron	48.5477130191645	-1.98874692771316	0.422300444014469	-4.70931763369166	2.48547482616537e-06	3.62360206460249e-05
ENSG00000170525.23	PFKFB3	protein_coding;nonsense_mediated_decay;retained_intron	2697.61040244352	0.412063218275915	0.0875029844209263	4.70913330559924	2.48772336134991e-06	3.62401313066846e-05
ENSG00000149212.13	SESN3	protein_coding;protein_coding_CDS_not_defined	2860.12337224297	-0.513242349381062	0.109063929355853	-4.70588536844714	2.52766528537338e-06	3.67929035378046e-05
ENSG00000226634.6	DDAH2	protein_coding;retained_intron;protein_coding_CDS_not_defined	726.647976029392	-0.741875100502306	0.157661541908805	-4.70549184994921	2.5325462335275e-06	3.68348555575729e-05
ENSG00000114480.15	GBE1	protein_coding;protein_coding_CDS_not_defined;retained_intron;nonsense_mediated_decay	3657.12924526715	0.419769424761666	0.0892646677449706	4.70252604267737	2.56962431976229e-06	3.73446663758514e-05
ENSG00000164402.16	SEPTIN8	protein_coding;protein_coding_CDS_not_defined;retained_intron;nonsense_mediated_decay	2105.84507847792	-0.318164782721245	0.0677033091742982	-4.69939780789958	2.60929749106822e-06	3.78913586803823e-05
ENSG00000126391.16	FRMD8	protein_coding;retained_intron;nonsense_mediated_decay	635.643648392838	0.491805797074653	0.104666715144683	4.69877932439956	2.61721057908916e-06	3.79763437413032e-05
ENSG00000105971.17	CAV2	protein_coding;protein_coding_CDS_not_defined;nonsense_mediated_decay	1512.43419766859	0.60811771788534	0.129457497317453	4.6974314387843	2.63453575789921e-06	3.8197659281327e-05
ENSG00000116675.16	DNAJC6	protein_coding;protein_coding_CDS_not_defined	57.4150489212597	2.59731419995805	0.552976076571907	4.69697390176391	2.64044173819836e-06	3.82531921002511e-05
ENSG00000102760.15	RGCC	protein_coding;protein_coding_CDS_not_defined;nonsense_mediated_decay	1225.13520793381	2.87868723289804	0.613241087677976	4.69421780559114	2.67628769949293e-06	3.87420500599024e-05
ENSG00000101134.14	DOK5	protein_coding;protein_coding_CDS_not_defined;nonsense_mediated_decay	335.28160257904	-0.867623716613665	0.184910446199149	-4.69212926823633	2.70376191903336e-06	3.91090460313554e-05
ENSG00000102385.15	DRP2	nonsense_mediated_decay;protein_coding	111.748565009701	-1.06813385168952	0.227783920498591	-4.68924166969956	2.74219377193112e-06	3.96338406503111e-05
ENSG00000119979.20	DENND10	protein_coding;protein_coding_CDS_not_defined;nonsense_mediated_decay	1567.70701809	0.374572945897436	0.0798845908791236	4.68892613425556	2.74642495276687e-06	3.96638863868244e-05
ENSG00000154813.12	DPH3	protein_coding_CDS_not_defined;protein_coding;nonsense_mediated_decay	885.071355772887	0.417264206804507	0.0890503781377479	4.68570954475971	2.78991689205052e-06	4.02604451736155e-05
