gene_id	SRR1039508	SRR1039509	SRR1039512	SRR1039513	SRR1039516	SRR1039517	SRR1039520	SRR1039521
ENSG00000059804.20	1366.17463857165	1140.80723477364	1065.95833511471	1023.41404343813	1237.75939114943	1751.23117819491	1126.46485105209	1064.89240972531
ENSG00000059915.19	171.317488136828	111.447723110444	112.894124247682	107.019237154701	241.854491490689	159.876400906949	193.720272747296	126.353493797743
ENSG00000060069.20	530.308463444976	518.06500315727	379.478779347942	530.905297481119	486.587431108642	613.795437237714	462.009971019636	564.340524228312
ENSG00000060138.15	4381.38708637451	6150.78961173528	3789.51364620132	5419.53185239563	4732.45507630822	4966.97067854431	3743.54694457931	6056.44000763446
ENSG00000060237.21	5260.7440697476	4260.23071590219	5091.7329681143	4716.99494883131	6216.99465555229	6240.05788895123	5680.91350980912	6214.14910955999
ENSG00000060339.16	1522.60347009301	1842.31067762574	1374.83566437802	1602.67837821631	2166.58677461456	1774.82438116307	1427.56089765802	1707.31904306447
ENSG00000060491.19	1046.61973278277	1109.40950897228	823.582255957334	937.087171726043	848.096104027395	972.230130499929	951.52087592229	990.442321610489
ENSG00000060642.14	246.640309223443	383.434645930122	413.330930716904	454.081928464994	326.268939515127	284.848438530953	317.784118401237	425.674549279971
ENSG00000060656.22	353.785247012668	562.533786483338	587.031674019562	286.416339095173	250.647527232253	481.93110838747	408.015821678934	358.199025080161
ENSG00000060688.15	456.920693931656	490.686567632026	456.329245850689	456.160657696682	523.084296634404	510.971837943804	482.164254923226	443.64973206596
ENSG00000060718.24	61.3541895691324	246.296174174986	231.101420918318	964.867953971678	79.5681539909454	404.595292605964	96.8950079078145	736.642846293385
ENSG00000060749.18	1114.32731274591	859.176857757075	916.266143585501	800.340704882827	1048.71759353057	1190.95123112557	1184.35900435125	1257.1217644932
ENSG00000060762.22	292.360289855467	392.160844404341	296.819497735493	484.386531056164	232.87725049345	295.204062350534	273.685426968215	395.053211258864
