gene_id	gene_name	gene_type	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	padj_plot	neg_log10_padj	direction	linear_fold_change
ENSG00000172061.9	LRRC15	protein_coding	235.825220592065	-2.56516295536943	0.295545149322269	-8.67942837583952	3.97762864855327e-18	2.55399793503623e-16	2.55399793503623e-16	15.5927794582091	down	-5.91821847418184
ENSG00000182552.16	RWDD4	protein_coding;nonsense_mediated_decay	1088.35829750169	1.1056161859502	0.127399826496484	8.67831783099579	4.01665260451664e-18	2.57009979847336e-16	2.57009979847336e-16	15.5900500124334	up	2.15190768069238
ENSG00000185022.15	MAFF	protein_coding;retained_intron	666.535523691995	1.29954498601217	0.149758078587793	8.67762860118651	4.04106159920607e-18	2.57677104325846e-16	2.57677104325846e-16	15.5889241685919	up	2.46151236377394
ENSG00000170873.21	MTSS1	protein_coding;retained_intron;protein_coding_CDS_not_defined	1711.28778754397	1.82839925763421	0.210770496222679	8.67483490527301	4.14150869484053e-18	2.63171455960419e-16	2.63171455960419e-16	15.5797612168481	up	3.55142805057538
ENSG00000124151.21	NCOA3	protein_coding;protein_coding_CDS_not_defined;nonsense_mediated_decay	1647.77894192027	1.38190417378473	0.159423325917034	8.66814291971234	4.39225191946126e-18	2.78145767600798e-16	2.78145767600798e-16	15.5557275441057	up	2.60612119005346
ENSG00000164070.14	HSPA4L	protein_coding;protein_coding_CDS_not_defined;nonsense_mediated_decay	667.912075040587	-1.40024343403057	0.161564617212392	-8.66677034978404	4.44550356599551e-18	2.80553903130703e-16	2.80553903130703e-16	15.5519836849133	down	-2.63946115506612
ENSG00000174306.24	ZHX3	protein_coding;protein_coding_CDS_not_defined	3501.23356703729	1.10752018440266	0.127971697746512	8.65441503008305	4.95446123010492e-18	3.09494276435164e-16	3.09494276435164e-16	15.5093473780998	up	2.15474953820817
ENSG00000084090.16	STARD7	protein_coding;protein_coding_CDS_not_defined;retained_intron;nonsense_mediated_decay	3761.987478818	1.25615582135097	0.145852103433775	8.61253140528983	7.14647112838159e-18	4.41930100516161e-16	4.41930100516161e-16	15.3546464169875	up	2.38858434435764
ENSG00000149591.19	TAGLN	protein_coding;retained_intron	14869.1587841967	1.22472465782429	0.142242047295656	8.61014503874969	7.29681973255806e-18	4.49718374687558e-16	4.49718374687558e-16	15.3470593675746	up	2.33710841121538
ENSG00000175130.9	MARCKSL1	protein_coding	628.691918045465	-1.09875167566936	0.127767313149593	-8.59963044212186	7.99731997416389e-18	4.91248708279641e-16	4.91248708279641e-16	15.3086985785763	down	-2.14169297508848
ENSG00000070193.7	FGF10	protein_coding	249.425768998788	-1.39745314305251	0.16312167519104	-8.56693717383594	1.06273835436626e-17	6.46341333143939e-16	6.46341333143939e-16	15.1895380703154	down	-2.63436115340153
ENSG00000275482.4	EPHB6	protein_coding;nonsense_mediated_decay;retained_intron;protein_coding_CDS_not_defined	1599.60240744578	1.43602707152666	0.167888848194083	8.55343929613827	1.19474140047397e-17	7.21858836981456e-16	7.21858836981456e-16	15.1415477225328	up	2.70574723375988
ENSG00000151690.17	MFSD6	protein_coding;nonsense_mediated_decay;retained_intron;protein_coding_CDS_not_defined	961.57189943175	1.06597544566124	0.125105759200473	8.52059451518209	1.58736365920627e-17	9.49738230904326e-16	9.49738230904326e-16	15.0223960794895	up	2.09358493131049
ENSG00000135821.20	GLUL	protein_coding;retained_intron;protein_coding_CDS_not_defined	20070.9739103939	2.93160537113275	0.344304397798491	8.51457428333084	1.67203414180873e-17	9.97160037710396e-16	9.97160037710396e-16	15.0012351346504	up	7.62958915249033
ENSG00000116991.14	SIPA1L2	protein_coding;retained_intron;protein_coding_CDS_not_defined;nonsense_mediated_decay	127.288437926313	-2.6869363385681	0.315977714511241	-8.50356279943442	1.83859003473332e-17	1.09295281161502e-15	1.09295281161502e-15	14.9613985883683	down	-6.43944494297371
ENSG00000157654.21	PALM2AKAP2	protein_coding;retained_intron;protein_coding_CDS_not_defined;nonsense_mediated_decay	7930.08951136839	1.13025435754192	0.13295762265314	8.50086166545361	1.88188525121009e-17	1.11509264981671e-15	1.11509264981671e-15	14.9526890468468	up	2.18897330028418
ENSG00000169738.10	DCXR	protein_coding;retained_intron;protein_coding_CDS_not_defined;nonsense_mediated_decay	615.616781458217	1.98847058868449	0.23412115559297	8.49334005569976	2.0078172063525e-17	1.18211039867936e-15	1.18211039867936e-15	14.9273419622887	up	3.96816107530282
ENSG00000147119.6	CHST7	protein_coding	534.264231657087	1.55005456918924	0.182547653893676	8.49123248711847	2.04457095721751e-17	1.19991571973262e-15	1.19991571973262e-15	14.9208492570694	up	2.92828215054521
ENSG00000213639.13	PPP1CB	protein_coding;nonsense_mediated_decay;retained_intron;protein_coding_CDS_not_defined	5245.60290811666	1.02379043790379	0.120855502994255	8.47119421572767	2.42889870285622e-17	1.41644763595679e-15	1.41644763595679e-15	14.8487994760926	up	2.03325397999418
ENSG00000164761.11	TNFRSF11B	protein_coding;nonsense_mediated_decay;retained_intron	7792.2641686652	-1.67532682133979	0.197992984873062	-8.46154636445269	2.63855124803028e-17	1.52903215090258e-15	1.52903215090258e-15	14.8155833825976	down	-3.19391699839387
ENSG00000103175.13	WFDC1	protein_coding;retained_intron;nonsense_mediated_decay	274.670092280726	1.72374937892109	0.204708046115572	8.42052577624582	3.74798445230026e-17	2.15837054646841e-15	2.15837054646841e-15	14.6658739940962	up	3.30293683265288
ENSG00000023909.12	GCLM	protein_coding;protein_coding_CDS_not_defined;nonsense_mediated_decay	2016.90851770522	1.2359091793717	0.147190809256737	8.39664640484428	4.59410827016871e-17	2.62105966571731e-15	2.62105966571731e-15	14.5815230926754	up	2.35529730369995
ENSG00000162878.15	PKDCC	protein_coding;nonsense_mediated_decay;retained_intron;protein_coding_CDS_not_defined	1607.9805823453	1.56107217478905	0.186047607575781	8.39071351214871	4.83200516567329e-17	2.74827750595764e-15	2.74827750595764e-15	14.5609394167285	up	2.95073052888698
ENSG00000138356.16	AOX1	protein_coding;protein_coding_CDS_not_defined;retained_intron;nonsense_mediated_decay	4465.64879308869	1.55059170961439	0.185016139481957	8.38084566003824	5.25487695934631e-17	2.97959608021027e-15	2.97959608021027e-15	14.5258426057309	up	2.92937260384255
ENSG00000126950.9	TMEM35A	protein_coding;protein_coding_CDS_not_defined	798.298674648617	-1.67887114233503	0.200607823182933	-8.36892158888576	5.81479256721485e-17	3.2769112363497e-15	3.2769112363497e-15	14.4845353224521	down	-3.2017732560242
ENSG00000170989.12	S1PR1	protein_coding;protein_coding_CDS_not_defined;nonsense_mediated_decay	248.76753582154	-1.50300919111159	0.179646983928097	-8.36645936518014	5.93753837208805e-17	3.33588283904996e-15	3.33588283904996e-15	14.4767892108064	down	-2.83433284990703
ENSG00000142871.20	CCN1	protein_coding;protein_coding_CDS_not_defined;retained_intron;nonsense_mediated_decay	5370.21114089843	1.78826906797282	0.213919944034952	8.35952475604912	6.29714112063209e-17	3.52716463741666e-15	3.52716463741666e-15	14.4525742683017	up	3.45400235847295
ENSG00000167191.14	GPRC5B	protein_coding;retained_intron;protein_coding_CDS_not_defined	3057.36368088793	1.75288498518921	0.210630730150329	8.32207619438135	8.64357148033077e-17	4.7977028686607e-15	4.7977028686607e-15	14.3189666522617	up	3.3703186181147
ENSG00000171793.19	CTPS1	protein_coding;nonsense_mediated_decay;protein_coding_CDS_not_defined;retained_intron	773.527805888574	1.72289857067948	0.207151492019026	8.31709467253675	9.01457453792853e-17	4.98860599354195e-15	4.98860599354195e-15	14.3020207958379	up	3.30098954834474
ENSG00000206538.11	VGLL3	protein_coding;nonsense_mediated_decay	12770.2599997338	1.28302622554752	0.155942139964674	8.22757867654095	1.91035652471535e-16	1.03846755272727e-14	1.03846755272727e-14	13.983607068596	up	2.43348895322814
ENSG00000169926.13	KLF13	protein_coding;protein_coding_CDS_not_defined	998.509120294513	1.0638344669285	0.129406358818831	8.2208824716092	2.02011160072339e-16	1.09168963572231e-14	1.09168963572231e-14	13.9619008127773	up	2.09048032748308
ENSG00000128342.6	LIF	protein_coding	159.487953746602	-2.57315447280798	0.31433881487727	-8.18592662128803	2.70216349121275e-16	1.45176293924398e-14	1.45176293924398e-14	13.8381042945061	down	-5.95109221330037
ENSG00000183496.7	MEX3B	protein_coding	191.402562636333	-1.76268266918134	0.215477766648504	-8.18034591966371	2.83030185282872e-16	1.51618612046301e-14	1.51618612046301e-14	13.8192474833157	down	-3.39328514803895
ENSG00000143507.20	DUSP10	protein_coding;nonsense_mediated_decay	345.239514969879	-1.38025918179834	0.168779011987614	-8.1779077003936	2.88814857184953e-16	1.54268990962444e-14	1.54268990962444e-14	13.8117213610871	down	-2.60315132796349
ENSG00000137393.12	RNF144B	protein_coding;protein_coding_CDS_not_defined;nonsense_mediated_decay	169.983736405827	1.8030019428848	0.221526420243552	8.13899281585704	3.9857962320676e-16	2.12283968105612e-14	2.12283968105612e-14	13.6730828029427	up	3.48945552234749
ENSG00000140105.20	WARS1	protein_coding;retained_intron;protein_coding_CDS_not_defined;nonsense_mediated_decay	2881.63053100153	-1.34657542646289	0.165802819139418	-8.1215472297283	4.60277641127366e-16	2.43735527893537e-14	2.43735527893537e-14	13.6130811616502	down	-2.54307749611542
ENSG00000205208.7	C4orf46	protein_coding;protein_coding_CDS_not_defined	597.633189684056	-1.33209527422323	0.164260768541223	-8.1096374140544	5.07710342757658e-16	2.66555162288836e-14	2.66555162288836e-14	13.5742129022148	down	-2.5176806067785
ENSG00000108830.13	RND2	retained_intron;protein_coding;nonsense_mediated_decay	213.12826949198	-2.29619689810324	0.283682161337378	-8.0942590372202	5.76139692543961e-16	2.99829170114897e-14	2.99829170114897e-14	13.5231261173061	down	-4.91161302374614
ENSG00000241399.9	CD302	protein_coding;protein_coding_CDS_not_defined;nonsense_mediated_decay	4429.3500899488	1.50999715125826	0.186558704526047	8.09395174079076	5.77595807416912e-16	2.99829170114897e-14	2.99829170114897e-14	13.5231261173061	up	2.84809476734834
ENSG00000166825.17	ANPEP	protein_coding;protein_coding_CDS_not_defined;retained_intron;nonsense_mediated_decay	4308.17397572068	1.10244664753924	0.136323447524509	8.08699213201045	6.11562156701668e-16	3.16390784365061e-14	3.16390784365061e-14	13.499776174851	up	2.14718522229977
ENSG00000197301.7	HMGA2-AS1	lncRNA	245.650267335006	2.44820979214733	0.302744508449083	8.08671907771062	6.12934176352978e-16	3.16390784365061e-14	3.16390784365061e-14	13.499776174851	up	5.45738487745771
ENSG00000145244.14	CORIN	protein_coding;retained_intron;protein_coding_CDS_not_defined;nonsense_mediated_decay	168.186932784334	1.87044420485196	0.231433976749038	8.08197755198334	6.37248374295597e-16	3.28022710656962e-14	3.28022710656962e-14	13.4840960868628	up	3.65645144660574
ENSG00000100784.14	RPS6KA5	protein_coding;nonsense_mediated_decay;protein_coding_CDS_not_defined	169.139603586778	-1.9644751394949	0.24322438285322	-8.07680182574627	6.64874656614737e-16	3.41289976938618e-14	3.41289976938618e-14	13.4668764659674	down	-3.90270695823739
ENSG00000025423.13	HSD17B6	protein_coding;protein_coding_CDS_not_defined;nonsense_mediated_decay	187.603334091183	-1.99089470506914	0.246834541733319	-8.0657054360735	7.28141812045729e-16	3.7272770312163e-14	3.7272770312163e-14	13.4286083269517	down	-3.97483425988422
ENSG00000116962.17	NID1	protein_coding;nonsense_mediated_decay	9719.52834876877	1.38244049386857	0.172002979196451	8.03730551835171	9.18354917362758e-16	4.64929791680244e-14	4.64929791680244e-14	13.3326126242884	up	2.60709019246017
ENSG00000244274.11	DBNDD2	protein_coding	325.201586460056	1.13292816129965	0.14117317337417	8.02509523744218	1.01447209221344e-15	5.12183334666008e-14	5.12183334666008e-14	13.2905745566375	up	2.19303397278506
ENSG00000171132.16	PRKCE	protein_coding;protein_coding_CDS_not_defined	410.989041380961	-1.24645101497514	0.155693229961947	-8.0058138384038	1.18679148584263e-15	5.95918079049263e-14	5.95918079049263e-14	13.2248134386863	down	-2.37257059534332
ENSG00000117461.17	PIK3R3	protein_coding;protein_coding_CDS_not_defined;nonsense_mediated_decay	216.416770366245	-1.52673998522711	0.190923413707304	-7.99660950734774	1.27892027794687e-15	6.38697639078722e-14	6.38697639078722e-14	13.1947046891919	down	-2.88134015124388
ENSG00000119514.9	GALNT12	protein_coding;protein_coding_CDS_not_defined;nonsense_mediated_decay;retained_intron	441.572259306096	-1.17727203677655	0.147696334915741	-7.97089540135288	1.57528800645337e-15	7.78268294448327e-14	7.78268294448327e-14	13.108870661735	down	-2.26148752358309
ENSG00000196155.15	PLEKHG4	protein_coding;nonsense_mediated_decay;retained_intron	250.783749957007	-1.38287929880595	0.173645572612961	-7.96380395996769	1.66829494559473e-15	8.15473189851982e-14	8.15473189851982e-14	13.0885903126013	down	-2.60788327624568
ENSG00000116711.12	PLA2G4A	protein_coding;protein_coding_CDS_not_defined;nonsense_mediated_decay	121.202507889718	-2.3783894281728	0.299440378020009	-7.94278127719259	1.97697379318315e-15	9.63800874623784e-14	9.63800874623784e-14	13.0160126839239	down	-5.19955958293746
ENSG00000112936.23	C7	protein_coding;retained_intron;protein_coding_CDS_not_defined;nonsense_mediated_decay	2025.36427354649	3.21382798836316	0.404760159775226	7.9400798491331	2.02051138584963e-15	9.81267534154164e-14	9.81267534154164e-14	13.0082125698203	up	9.27809094905219
ENSG00000165996.16	HACD1	protein_coding;retained_intron;nonsense_mediated_decay	338.325268287166	1.05022381104184	0.132414509124843	7.93133485131656	2.16802770389073e-15	1.0486198038661e-13	1.0486198038661e-13	12.9793819446115	up	2.07085108216143
ENSG00000134253.10	TRIM45	protein_coding;nonsense_mediated_decay	153.949172127405	-1.98272647198524	0.25007919608504	-7.92839429678514	2.21997498793234e-15	1.07093453082767e-13	1.07093453082767e-13	12.9702370779724	down	-3.95239318029567
ENSG00000111859.19	NEDD9	protein_coding;nonsense_mediated_decay;protein_coding_CDS_not_defined;retained_intron	1887.44719429951	1.61581853930981	0.203985817136541	7.92122982858281	2.35172785390899e-15	1.13153109378159e-13	1.13153109378159e-13	12.9463335073988	up	3.06485440195405
ENSG00000081803.19	CADPS2	protein_coding;protein_coding_CDS_not_defined;nonsense_mediated_decay	1204.51776302712	1.38211979169186	0.174593970463814	7.91619428792538	2.44890842493365e-15	1.17522094934055e-13	1.17522094934055e-13	12.9298804754701	up	2.60651071685866
ENSG00000168556.8	ING2	protein_coding	464.987507256577	1.03065676725648	0.130452590726718	7.90062321886406	2.77512347605483e-15	1.32144639319737e-13	1.32144639319737e-13	12.8789504500962	up	2.04295406675319
ENSG00000106976.24	DNM1	protein_coding;retained_intron;nonsense_mediated_decay;protein_coding_CDS_not_defined	1079.5652956252	-1.94648695662427	0.246394622290553	-7.89987597346556	2.79181086021615e-15	1.32596625082637e-13	1.32596625082637e-13	12.8774675296766	down	-3.85434832480011
ENSG00000196230.16	TUBB	protein_coding;retained_intron	11734.2676496795	-1.29006035655508	0.163390863745859	-7.8955476884048	2.89043127342985e-15	1.36927679965978e-13	1.36927679965978e-13	12.8635087502491	down	-2.44538285822268
ENSG00000213626.14	LBH	protein_coding;nonsense_mediated_decay;protein_coding_CDS_not_defined	13444.9820265437	1.60469418467432	0.203569172345063	7.88279564232966	3.20136409738771e-15	1.50113836098373e-13	1.50113836098373e-13	12.8235792766825	up	3.04131275578393
ENSG00000197769.8	MAP1LC3C	protein_coding	154.438147859616	2.24702444107981	0.28573889037855	7.86390833289413	3.72330056751732e-15	1.73703754071415e-13	1.73703754071415e-13	12.7601907955144	up	4.74702761060029
ENSG00000112576.14	CCND3	protein_coding;retained_intron;protein_coding_CDS_not_defined;nonsense_mediated_decay	670.8287811791	1.27116498945948	0.162252763407113	7.83447358779318	4.70811027414096e-15	2.16902640329674e-13	2.16902640329674e-13	12.6637351613393	up	2.41356384359581
ENSG00000170624.16	SGCD	protein_coding;nonsense_mediated_decay	2130.99093032792	-1.09768033430565	0.140623524881078	-7.80580870259035	5.91211998093766e-15	2.70343789103522e-13	2.70343789103522e-13	12.5680836034845	down	-2.14010315015697
ENSG00000110756.20	HPS5	protein_coding;protein_coding_CDS_not_defined;retained_intron;nonsense_mediated_decay	669.652544397132	1.70507227136564	0.218546147238907	7.8018866628736	6.09884106243481e-15	2.78191690837992e-13	2.78191690837992e-13	12.5556558458648	up	3.26045265689551
ENSG00000205213.16	LGR4	protein_coding;retained_intron;nonsense_mediated_decay	397.986070051363	-1.08724456100979	0.139560841751588	-7.7904700728664	6.67603519543365e-15	3.03767843410991e-13	3.03767843410991e-13	12.5174582020609	down	-2.12467851111302
ENSG00000102554.16	KLF5	protein_coding;protein_coding_CDS_not_defined	159.755080251164	2.43611055924917	0.313706294064567	7.76557756519787	8.12740087767671e-15	3.67087606308398e-13	3.67087606308398e-13	12.4352302779932	up	5.41180763586678
ENSG00000147655.14	RSPO2	protein_coding;protein_coding_CDS_not_defined;nonsense_mediated_decay	153.56305154066	-1.64663985064527	0.212497632177398	-7.74897975931614	9.26337813799679e-15	4.15341927802931e-13	4.15341927802931e-13	12.3815942256579	down	-3.13103546669151
ENSG00000083290.22	ULK2	protein_coding;retained_intron;protein_coding_CDS_not_defined;nonsense_mediated_decay	1578.30625669937	1.29263079616439	0.167183814473488	7.73179389545141	1.06041530255939e-14	4.73155767447081e-13	4.73155767447081e-13	12.3249958617862	up	2.44974366331952
ENSG00000089041.19	P2RX7	nonsense_mediated_decay;protein_coding;retained_intron	157.063696006785	-1.84321233395658	0.238606588273106	-7.72490125816167	1.11940081410094e-14	4.98268555609954e-13	4.98268555609954e-13	12.3025365191223	down	-3.58808068877974
ENSG00000130066.18	SAT1	retained_intron;protein_coding;nonsense_mediated_decay	4283.14352389904	1.33310809963122	0.173213849822117	7.69631355114077	1.40047905881941e-14	6.21880195082507e-13	6.21880195082507e-13	12.206293273872	up	2.51944873248214
ENSG00000133110.17	POSTN	protein_coding;protein_coding_CDS_not_defined;nonsense_mediated_decay	4172.59641870014	-1.45516284645364	0.189104575426322	-7.69501659689136	1.41475809120919e-14	6.267106275193e-13	6.267106275193e-13	12.2029329406377	down	-2.741875085921
ENSG00000013293.7	SLC7A14	protein_coding;protein_coding_CDS_not_defined	236.057749074349	-1.93070877352337	0.251224143374798	-7.68520392820276	1.52753476627131e-14	6.71823643743381e-13	6.71823643743381e-13	12.1727447159356	down	-3.81242451674158
ENSG00000099860.12	GADD45B	protein_coding;nonsense_mediated_decay;retained_intron	378.749289761608	1.47061359344996	0.191467474094966	7.68074891258319	1.58161210198321e-14	6.92302798464291e-13	6.92302798464291e-13	12.1597039128561	up	2.77139739020293
ENSG00000185745.11	IFIT1	protein_coding	252.087940338792	-1.6395758704303	0.213523179992861	-7.67867858883104	1.60737959287324e-14	7.01914481930521e-13	7.01914481930521e-13	12.1537157971125	down	-3.11574220495951
ENSG00000159167.13	STC1	protein_coding	951.52081176235	2.00500512459124	0.262224310982387	7.64614507739488	2.07094006393759e-14	9.01610926282877e-13	9.01610926282877e-13	12.044980833879	up	4.01390125177515
ENSG00000113361.15	CDH6	protein_coding;retained_intron;nonsense_mediated_decay	2373.49683803223	-1.17718235486126	0.154034177288496	-7.64234519626427	2.13300383563049e-14	9.24870463129379e-13	9.24870463129379e-13	12.0339190900584	down	-2.26134694763104
ENSG00000143344.18	RGL1	protein_coding;nonsense_mediated_decay	1130.20719431174	-1.08574818207895	0.142338866878301	-7.62791081516241	2.38588518329265e-14	1.02726850835787e-12	1.02726850835787e-12	11.9883160252861	down	-2.12247591401249
ENSG00000124440.17	HIF3A	retained_intron;protein_coding;protein_coding_CDS_not_defined;nonsense_mediated_decay	206.680628709995	1.85778692335268	0.243868954676369	7.61797222536213	2.57691727003326e-14	1.10693313408328e-12	1.10693313408328e-12	11.955878612523	up	3.62451239669648
ENSG00000118523.8	CCN2	protein_coding;nonsense_mediated_decay	12211.5725252368	1.2310928483027	0.161895304983386	7.60425293635932	2.86554329192872e-14	1.22236647647367e-12	1.22236647647367e-12	11.9127985691759	up	2.3474474276413
ENSG00000100626.19	GALNT16	protein_coding;nonsense_mediated_decay;protein_coding_CDS_not_defined	590.109833043733	-1.0304796924482	0.13561630123453	-7.59849430391208	2.99596041754042e-14	1.27504754213476e-12	1.27504754213476e-12	11.8944736215815	down	-2.04270333219765
ENSG00000168542.20	COL3A1	protein_coding;retained_intron;nonsense_mediated_decay	19881.8086236774	-1.12677516995504	0.148677267682622	-7.57866476508261	3.49129322282648e-14	1.46889387009695e-12	1.46889387009695e-12	11.8330095815388	down	-2.18370075636634
ENSG00000138669.13	PRKG2	protein_coding;protein_coding_CDS_not_defined;nonsense_mediated_decay	297.972709230702	-1.36515638372291	0.180177629298822	-7.57672519632734	3.54386312952962e-14	1.48761525628638e-12	1.48761525628638e-12	11.8275093763691	down	-2.57604247899941
ENSG00000115884.13	SDC1	protein_coding;nonsense_mediated_decay;protein_coding_CDS_not_defined	431.847065791443	-1.00298719243131	0.132458236688671	-7.57210134684737	3.67234779226017e-14	1.53455839264786e-12	1.53455839264786e-12	11.8140165812483	down	-2.00414541821896
ENSG00000079691.21	CARMIL1	protein_coding;protein_coding_CDS_not_defined;retained_intron;nonsense_mediated_decay	1548.96414376086	1.18632442082716	0.156928559957983	7.55964638396476	4.04166611778558e-14	1.68506387372291e-12	1.68506387372291e-12	11.7733836321935	up	2.27572214299352
ENSG00000035664.13	DAPK2	protein_coding;retained_intron;nonsense_mediated_decay;protein_coding_CDS_not_defined	839.429203986477	1.69760105195457	0.224886119824507	7.54871422602388	4.39576202321534e-14	1.82033938345646e-12	1.82033938345646e-12	11.7398476347503	up	3.24361154331062
ENSG00000143878.10	RHOB	protein_coding	3388.02911349192	1.23612321088423	0.164629829034918	7.50850084781441	5.980829957126e-14	2.44921632110929e-12	2.44921632110929e-12	11.6109728551713	up	2.35564675055149
ENSG00000186469.11	GNG2	protein_coding;protein_coding_CDS_not_defined;nonsense_mediated_decay;retained_intron	394.818990911748	-1.13373246511901	0.151723594177588	-7.472354390656	7.87725141700188e-14	3.19740064124473e-12	3.19740064124473e-12	11.4952029422769	down	-2.1942569321216
ENSG00000162426.18	SLC45A1	protein_coding;protein_coding_CDS_not_defined;retained_intron;nonsense_mediated_decay	178.66230045506	1.31168753765589	0.175779384162081	7.46212386571124	8.51387880537947e-14	3.44821447528643e-12	3.44821447528643e-12	11.4624057293506	up	2.48231729860749
ENSG00000135069.16	PSAT1	protein_coding;nonsense_mediated_decay	779.800492795153	-1.25903605397835	0.168936680946322	-7.45270977815882	9.14422931275754e-14	3.69539161788368e-12	3.69539161788368e-12	11.4323395306186	down	-2.39335773743144
ENSG00000165272.18	AQP3	protein_coding;retained_intron;nonsense_mediated_decay	133.673055271803	-2.81295667657798	0.377796983599162	-7.44568326030494	9.64439474485601e-14	3.88899138639402e-12	3.88899138639402e-12	11.4101630187568	down	-7.02723271839848
ENSG00000151012.14	SLC7A11	protein_coding;nonsense_mediated_decay	915.709616268495	-1.12308066397418	0.150956963733313	-7.43974067972287	1.00883140189467e-13	4.05911464500327e-12	4.05911464500327e-12	11.3915686823636	down	-2.17811581009256
ENSG00000163947.14	ARHGEF3	protein_coding;nonsense_mediated_decay;protein_coding_CDS_not_defined	568.826250343983	-1.03750075622526	0.139818830798655	-7.42032207177662	1.16835869328958e-13	4.67039349239488e-12	4.67039349239488e-12	11.3306465274903	down	-2.05266864373899
ENSG00000107104.23	KANK1	retained_intron;protein_coding;protein_coding_CDS_not_defined;nonsense_mediated_decay	1357.90876426082	1.25079048528364	0.168640993381575	7.41688281243425	1.19908952778753e-13	4.78286186538281e-12	4.78286186538281e-12	11.320312161877	up	2.3797177741108
ENSG00000065809.14	FAM107B	protein_coding;protein_coding_CDS_not_defined;retained_intron;nonsense_mediated_decay	2331.97482001288	-1.06263508701595	0.143753047777385	-7.39208735707319	1.44541507378828e-13	5.75293930448605e-12	5.75293930448605e-12	11.2401102079084	down	-2.08874313554685
ENSG00000161647.21	MPP3	protein_coding;retained_intron;protein_coding_CDS_not_defined;nonsense_mediated_decay	168.406999488817	1.73554149005647	0.235132819077414	7.38111122414206	1.56973799111233e-13	6.2208885376813e-12	6.2208885376813e-12	11.2061475800275	up	3.33004457762674
ENSG00000083223.20	TUT7	protein_coding;protein_coding_CDS_not_defined;nonsense_mediated_decay	1554.34915574111	1.1135748179903	0.151694561148522	7.34090141109288	2.12160052871852e-13	8.33621632051702e-12	8.33621632051702e-12	11.0790310241804	up	2.1638114901573
ENSG00000174437.20	ATP2A2	protein_coding;retained_intron;nonsense_mediated_decay;protein_coding_CDS_not_defined	10646.1329821861	1.28057370437114	0.174453114898116	7.3405035222158	2.12791773039363e-13	8.34324849695613e-12	8.34324849695613e-12	11.0786648211112	up	2.42935563810346
ENSG00000101265.18	RASSF2	protein_coding;protein_coding_CDS_not_defined;nonsense_mediated_decay	1668.92356769116	-1.03377043204588	0.140881212091076	-7.33788712278809	2.16992047870291e-13	8.48987146104826e-12	8.48987146104826e-12	11.0710988850423	down	-2.04736798877311
ENSG00000055163.23	CYFIP2	protein_coding;protein_coding_CDS_not_defined;retained_intron;nonsense_mediated_decay	292.450662043271	-1.0901525006444	0.148713049475311	-7.33057727274555	2.29163449713944e-13	8.92816924170944e-12	8.92816924170944e-12	11.0492375858747	down	-2.12896539613412
ENSG00000072210.21	ALDH3A2	protein_coding;protein_coding_CDS_not_defined;retained_intron;nonsense_mediated_decay	1020.64075181299	-1.06352541801657	0.145220647654578	-7.32351380601379	2.41560729640959e-13	9.3913103920329e-12	9.3913103920329e-12	11.0272738053565	down	-2.09003256031201
ENSG00000100739.13	BDKRB1	protein_coding;protein_coding_CDS_not_defined	257.23826927945	-2.01380020600138	0.275275657228235	-7.31557677957591	2.56278193656158e-13	9.94251484778038e-12	9.94251484778038e-12	11.0025037517823	down	-4.03844588083072
ENSG00000075240.19	GRAMD4	protein_coding;protein_coding_CDS_not_defined	598.903634401858	-1.2016116933163	0.164629647232125	-7.29887789665278	2.90177501562798e-13	1.1187010457739e-11	1.1187010457739e-11	10.9512859559356	down	-2.2999646594259
ENSG00000253276.5	CCDC71L	protein_coding	1141.89510441399	1.07356599413704	0.147146945673757	7.29587684760561	2.96720221853643e-13	1.13679007241558e-11	1.13679007241558e-11	10.9443197277565	up	2.10462907873626
ENSG00000138166.8	DUSP5	protein_coding;protein_coding_CDS_not_defined;nonsense_mediated_decay	405.951719210683	1.27183368952014	0.175048983714054	7.2655873946558	3.71420699979993e-13	1.41708916340193e-11	1.41708916340193e-11	10.8486028230375	up	2.41468280799213
ENSG00000174697.7	LEP	protein_coding	121.372375253404	2.84094245047548	0.391034919378178	7.26518863070627	3.72518066214609e-13	1.41833944714934e-11	1.41833944714934e-11	10.8482198182491	up	7.16487954589856
ENSG00000153904.22	DDAH1	protein_coding	3097.51231175709	1.26144443091685	0.173692737419109	7.26250532785991	3.79985543761971e-13	1.4437883712259e-11	1.4437883712259e-11	10.8404964604675	up	2.39735644906462
ENSG00000009413.18	REV3L	protein_coding;nonsense_mediated_decay;retained_intron;protein_coding_CDS_not_defined	8649.17419491867	1.15585532198198	0.159191084579124	7.26080436626135	3.84795145000626e-13	1.45905451277192e-11	1.45905451277192e-11	10.8359284818188	up	2.22816384312248
ENSG00000154262.15	ABCA6	protein_coding;protein_coding_CDS_not_defined;retained_intron;nonsense_mediated_decay	3498.46479767288	1.03806685330367	0.143012062829002	7.25859646220812	3.91127415662796e-13	1.47698688849057e-11	1.47698688849057e-11	10.8306233599903	up	2.05347424554583
ENSG00000176971.4	FIBIN	protein_coding	2671.29822363349	1.26871378212017	0.175161219455709	7.24312028691358	4.38477688632046e-13	1.65240630799823e-11	1.65240630799823e-11	10.7818831557896	up	2.40946656580731
